id,postid,posthistorytypeid,creationdate,Name,comment
"82687942","28197435","12","2015-01-30 07:59:37","Post Deleted","via Vote"
"82687982","28197435","13","2015-01-30 08:00:08","Post Undeleted",""
"82708781","28235133","24","2015-01-30 13:25:17","Suggested Edit Applied","Proposed by 4439699 approved by 19100, 1650150, 4490567 edit id of 1704140"
"82741848","24281215","10","2015-01-30 22:30:26","Post Closed","104"
"82830694","11276394","24","2015-02-01 18:29:50","Suggested Edit Applied","Proposed by 221800 approved by 1163786, 785210, 1262542 edit id of 1706624"
"82838732","28268345","24","2015-02-01 21:53:26","Suggested Edit Applied","Proposed by 1862812 approved by 995351, 4129151 edit id of 1706807"
"82872979","28263661","24","2015-02-02 11:45:00","Suggested Edit Applied","Proposed by 3139109 approved by 625540, 1993501, -1 edit id of 1707460"
"82891228","28277386","10","2015-02-02 16:10:41","Post Closed","102"
"82905267","28285356","24","2015-02-02 19:47:37","Suggested Edit Applied","Proposed by 1862812 approved by 173397, 4498937 edit id of 1708078"
"82913339","22605379","24","2015-02-02 22:07:17","Suggested Edit Applied","Proposed by 1862812 approved by 409228, 1742415, 366411 edit id of 1708223"
"82940622","22605379","10","2015-02-03 09:05:02","Post Closed","103"
"82948298","28296985","24","2015-02-03 10:51:50","Suggested Edit Applied","Proposed by 2334932 approved by 822669, 4142924, 4518154 edit id of 1708917"
"82949603","28217904","10","2015-02-03 11:09:07","Post Closed","102"
"83037550","2334024","24","2015-02-04 12:06:09","Suggested Edit Applied","Proposed by 2306173 approved by 1650150, 4003407, 252576 edit id of 1710672"
"83055884","28100214","33","2015-02-04 16:04:08","Post Notice Added","78789"
"83082576","28322648","10","2015-02-04 22:56:35","Post Closed","105"
"83097059","28035464","34","2015-02-05 05:39:58","Post Notice Removed","78394"
"83120533","28341420","12","2015-02-05 11:53:52","Post Deleted","via Vote"
"83139859","28100214","34","2015-02-05 16:05:00","Post Notice Removed","78789"
"83194078","28361888","10","2015-02-06 09:58:39","Post Closed","101"
"83241264","28369097","24","2015-02-06 22:13:19","Suggested Edit Applied","Proposed by 202504 approved by 234242, 1672197, 1061668 edit id of 1714254"
"83312742","28392273","24","2015-02-08 09:12:10","Suggested Edit Applied","Proposed by 2573375 approved by -1 edit id of 1715357"
"83330889","28369097","33","2015-02-08 17:36:08","Post Notice Added","79029"
"83408136","28368413","24","2015-02-09 19:08:28","Suggested Edit Applied","Proposed by 605093 approved by 757270, 1218281, 369450 edit id of 1717096"
"83442598","28369097","34","2015-02-10 07:27:21","Post Notice Removed","79029"
"83454746","28428538","24","2015-02-10 10:37:30","Suggested Edit Applied","Proposed by 1018167 approved by 386455, 687901, 1629919 edit id of 1717971"
"83489372","4923247","10","2015-02-10 18:17:35","Post Closed","102"
"83518927","27501095","33","2015-02-11 04:11:31","Post Notice Added","79237"
"83527694","28369097","24","2015-02-11 07:29:36","Suggested Edit Applied","Proposed by 132735 approved by 1908093, 4219144, 4186297 edit id of 1719183"
"83532960","28450193","24","2015-02-11 09:03:43","Suggested Edit Applied","Proposed by 2115561 approved by -1 edit id of 1719289"
"83578048","28461844","24","2015-02-11 19:07:18","Suggested Edit Applied","Proposed by 1814331 approved by 2476444, 1630171, 2877719 edit id of 1719996"
"83682451","28489945","24","2015-02-13 00:42:26","Suggested Edit Applied","Proposed by 4099598 approved by 945456, 194670, 574904 edit id of 1721982"
"83727109","13205192","24","2015-02-13 15:05:12","Suggested Edit Applied","Proposed by 94687 approved by 3705127, 615519, 2419183 edit id of 1722795"
"83746523","28507778","10","2015-02-13 20:00:34","Post Closed","101"
"83748442","28507778","11","2015-02-13 20:37:57","Post Reopened",""
"83966798","28561335","24","2015-02-17 14:14:52","Suggested Edit Applied","Proposed by 3632409 approved by 1005481, 52039, 481927 edit id of 1726430"
"84031503","26950092","24","2015-02-18 10:02:16","Suggested Edit Applied","Proposed by 2306173 approved by 2685412, 249592, 1624035 edit id of 1727616"
"84070796","3940576","10","2015-02-18 18:37:15","Post Closed","104"
"84084404","28592959","10","2015-02-18 22:11:46","Post Closed","103"
"84100484","27501095","34","2015-02-19 05:11:46","Post Notice Removed","79237"
"84181842","28620805","24","2015-02-20 03:05:09","Suggested Edit Applied","Proposed by 2319844 approved by -1 edit id of 1730488"
"84217517","28627845","24","2015-02-20 14:00:36","Suggested Edit Applied","Proposed by 658842 approved by 306894, 2420, 1945348 edit id of 1731224"
"84224885","28631867","24","2015-02-20 15:39:22","Suggested Edit Applied","Proposed by 1315444 approved by 81892, 4099593, 810671 edit id of 1731373"
"84252452","28248882","10","2015-02-20 23:45:48","Post Closed","102"
"84360832","28665535","24","2015-02-23 02:08:28","Suggested Edit Applied","Proposed by 3653989 approved by 1262820, 1402846, 3863656 edit id of 1733681"
"84531583","28699614","10","2015-02-25 04:29:20","Post Closed","102"
"84546325","28714877","24","2015-02-25 09:12:48","Suggested Edit Applied","Proposed by 3239820 approved by 3786134 edit id of 1737101"
"84561084","28682422","24","2015-02-25 12:31:49","Suggested Edit Applied","Proposed by 4161438 approved by 1386703, 3083093, 613319 edit id of 1737377"
"84632821","28719370","24","2015-02-26 09:03:31","Suggested Edit Applied","Proposed by 4522778 approved by 266143, 687887, 1852723 edit id of 1738695"
"84636019","20906077","19","2015-02-26 09:45:30","Question Protected",""
"84660087","839280","24","2015-02-26 14:54:34","Suggested Edit Applied","Proposed by 3911632 approved by 4271, 1801086, 584552 edit id of 1739251"
"84704713","28748741","24","2015-02-27 04:12:05","Suggested Edit Applied","Proposed by 1623249 approved by 1805640, 2767207, 3933332 edit id of 1739962"
"84729648","28762185","24","2015-02-27 11:36:10","Suggested Edit Applied","Proposed by 3740322 approved by 1261518, 60593, 191647 edit id of 1740502"
"84822331","28369097","19","2015-02-28 20:40:15","Question Protected",""
"84939229","9993928","19","2015-03-02 18:56:39","Question Protected",""
"85004144","28832048","10","2015-03-03 14:36:00","Post Closed","101"
"85058454","28848292","24","2015-03-04 07:31:42","Suggested Edit Applied","Proposed by 311255 approved by 1529657, 3115956, 1562451 edit id of 1746401"
"85098532","28857737","10","2015-03-04 16:24:58","Post Closed","101"
"85147320","8297627","24","2015-03-05 07:58:40","Suggested Edit Applied","Proposed by 4192823 approved by 314334, 612920, 368354 edit id of 1748045"
"85152747","28436332","24","2015-03-05 09:26:12","Suggested Edit Applied","Proposed by 1364007 approved by 13189, 3374348, 2383264 edit id of 1748183"
"85353645","28924700","24","2015-03-08 09:07:12","Suggested Edit Applied","Proposed by 472798 approved by 4646244 edit id of 1751458"
"85372814","28929700","36","2015-03-08 17:39:06","Post Migrated Here","from http://programmers.stackexchange.com/questions/275641/how-to-disable-sound-muting-option-through-vb-net"
"85412888","28937271","24","2015-03-09 10:39:32","Suggested Edit Applied","Proposed by 4593390 approved by 2927205, 3813733, 3197055 edit id of 1752472"
"85619736","28775519","24","2015-03-11 18:58:03","Suggested Edit Applied","Proposed by 1812322 approved by 12682, 10156, 1502148 edit id of 1756214"
"85661904","29003200","24","2015-03-12 09:39:22","Suggested Edit Applied","Proposed by 3748030 approved by 1263543, 785593, -1 edit id of 1757016"
"85664556","29003200","24","2015-03-12 10:14:01","Suggested Edit Applied","Proposed by 998605 approved by 242583, 838992, 2889988 edit id of 1757056"
"85727780","29023697","10","2015-03-13 02:17:53","Post Closed","101"
"85751285","29029364","24","2015-03-13 10:29:32","Suggested Edit Applied","Proposed by 3313884 approved by 223486, 548165, 2889988 edit id of 1758674"
"85947592","28812311","10","2015-03-16 13:38:52","Post Closed","101"
"86020271","29097399","24","2015-03-17 11:09:46","Suggested Edit Applied","Proposed by 718656 approved by 2754166, 3986496 edit id of 1763918"
"86043915","29103238","24","2015-03-17 15:55:49","Suggested Edit Applied","Proposed by 90476 approved by 5552, 795910, 969832 edit id of 1764445"
"86178737","29138745","24","2015-03-19 07:40:56","Suggested Edit Applied","Proposed by 3895711 approved by 3240038, 549471, 3706016 edit id of 1767126"
"86207483","29138745","24","2015-03-19 14:18:39","Suggested Edit Applied","Proposed by 3895711 approved by 3143670, 268592, 4145291 edit id of 1767785"
"86261056","29159533","24","2015-03-20 06:50:58","Suggested Edit Applied","Proposed by 4161438 approved by 4498972 edit id of 1768899"
"86663759","29263474","24","2015-03-25 18:52:23","Suggested Edit Applied","Proposed by 918624 approved by -1 edit id of 1776808"
"86808848","22197762","33","2015-03-27 13:47:38","Post Notice Added","82317"
"86814015","16420173","24","2015-03-27 14:50:31","Suggested Edit Applied","Proposed by 3911632 approved by 16206, 186580, 190823 edit id of 1779992"
"86940086","29332375","24","2015-03-29 19:34:28","Suggested Edit Applied","Proposed by 2322038 approved by 2911458, 196688, 3017003 edit id of 1782049"
"87001359","29310930","33","2015-03-30 15:11:13","Post Notice Added","82502"
"87384147","22197762","34","2015-04-04 15:24:27","Post Notice Removed","82317"
"87420736","29457451","24","2015-04-05 12:55:08","Suggested Edit Applied","Proposed by 3700378 approved by -1 edit id of 1791374"
"87512610","29478908","10","2015-04-06 23:41:32","Post Closed","104"
"87547583","29453595","33","2015-04-07 11:31:45","Post Notice Added","83123"
"87571324","29310930","34","2015-04-07 16:49:13","Post Notice Removed","82502"
"87591180","29427203","24","2015-04-07 22:03:39","Suggested Edit Applied","Proposed by 105.210.150.85|260eec81-8350-4fb6-96a5-6d72e908c9b6 approved by 998692, 147507, 2554537 edit id of 1794703"
"87688242","29438423","24","2015-04-09 01:17:15","Suggested Edit Applied","Proposed by 4310347 approved by 2580791, 4099598, 266012 edit id of 1796731"
"87738406","29539850","10","2015-04-09 14:28:42","Post Closed","101"
"87745993","29538295","10","2015-04-09 15:53:02","Post Closed","104"
"87760983","29546570","24","2015-04-09 19:29:22","Suggested Edit Applied","Proposed by 1386551 approved by 21399, 1641220, 3199927 edit id of 1798315"
"87795084","29556157","24","2015-04-10 08:01:13","Suggested Edit Applied","Proposed by 2877863 approved by 3410377 edit id of 1799112"
"87798229","29557044","24","2015-04-10 08:49:03","Suggested Edit Applied","Proposed by 4273446 approved by 4772871 edit id of 1799199"
"87804430","29557044","24","2015-04-10 10:12:24","Suggested Edit Applied","Proposed by 4696892 approved by 1505865, 529189, 271907 edit id of 1799284"
"87818356","5665699","24","2015-04-10 13:20:17","Suggested Edit Applied","Proposed by 748253 approved by 2462524, 432057, 625594 edit id of 1799622"
"87831396","29565644","24","2015-04-10 16:10:49","Suggested Edit Applied","Proposed by 4059942 approved by 2597114, -1 edit id of 1799884"
"87876628","29572545","10","2015-04-11 07:24:17","Post Closed","101"
"87890795","29578878","24","2015-04-11 14:19:16","Suggested Edit Applied","Proposed by 2549281 approved by 884463, 4772871 edit id of 1800924"
"87904901","29431778","10","2015-04-11 20:11:56","Post Closed","103"
"87935840","29589523","24","2015-04-12 14:23:05","Suggested Edit Applied","Proposed by 1610918 approved by 128806, 2063547, 453492 edit id of 1801678"
"88044104","29618268","24","2015-04-14 03:09:51","Suggested Edit Applied","Proposed by 3700378 approved by 673018, 1140227, 242583 edit id of 1803861"
"88093428","11454004","24","2015-04-14 15:41:46","Suggested Edit Applied","Proposed by 3964927 approved by 432057, 462285, 954725 edit id of 1805094"
"88166522","29453595","34","2015-04-15 12:58:12","Post Notice Removed","83123"
"88191667","29638706","10","2015-04-15 18:04:43","Post Closed","101"
"88199159","29659465","24","2015-04-15 19:50:55","Suggested Edit Applied","Proposed by 2753501 approved by 1167780, 2886107 edit id of 1807515"
"88201282","11762","19","2015-04-15 20:20:38","Question Protected",""
"88209589","29659594","24","2015-04-15 22:53:22","Suggested Edit Applied","Proposed by 4194289 approved by 732419, 608639, 3777428 edit id of 1807755"
"88236676","29668696","24","2015-04-16 08:28:57","Suggested Edit Applied","Proposed by 3399252 approved by 4209604, 1510701 edit id of 1808607"
"88298094","29685320","24","2015-04-16 20:44:08","Suggested Edit Applied","Proposed by 4059942 approved by 158008 edit id of 1810250"
"88346277","29697853","24","2015-04-17 11:41:39","Suggested Edit Applied","Proposed by 776176 approved by 104212, 917548, 1849444 edit id of 1811644"
"88358505","29701401","10","2015-04-17 14:02:58","Post Closed","102"
"88362374","29701401","11","2015-04-17 14:49:39","Post Reopened",""
"88401793","29712687","24","2015-04-18 04:00:02","Suggested Edit Applied","Proposed by 4631687 approved by 115749 edit id of 1813121"
"88423474","29712250","10","2015-04-18 09:54:41","Post Closed","101"
"88581178","29753315","24","2015-04-20 18:50:09","Suggested Edit Applied","Proposed by 774575 approved by 1159538, 147175, 747965 edit id of 1817692"
"88683430","23918427","33","2015-04-21 20:44:51","Post Notice Added","84128"
"88701938","20009815","10","2015-04-22 03:55:09","Post Closed","101"
"88838759","2437469","24","2015-04-23 12:52:13","Suggested Edit Applied","Proposed by 2926103 approved by 685806, 2588800, 63293 edit id of 1824438"
"101916117","32581491","34","2015-10-15 18:22:25","Post Notice Removed","96097"
"71789977","25392257","24","2014-08-19 20:33:12","Suggested Edit Applied","Proposed by 294317 approved by 147507, 1061391, 2191 edit id of 1486649"
"71823318","25401165","24","2014-08-20 09:31:31","Suggested Edit Applied","Proposed by 3682599 approved by -1 edit id of 1487429"
"71847133","25255216","34","2014-08-20 14:46:38","Post Notice Removed","67022"
"71948129","25434761","10","2014-08-21 19:58:15","Post Closed","102"
"71966784","25439237","10","2014-08-22 04:45:53","Post Closed","101"
"72002073","25388696","33","2014-08-22 14:25:06","Post Notice Added","67539"
"72017832","25434761","11","2014-08-22 18:32:24","Post Reopened",""
"72020052","25423070","10","2014-08-22 19:15:53","Post Closed","101"
"72058369","24696928","34","2014-08-23 13:09:46","Post Notice Removed","67065"
"72156156","25485100","10","2014-08-25 13:45:38","Post Closed","104"
"72163130","25488927","24","2014-08-25 15:25:39","Suggested Edit Applied","Proposed by 3136339 approved by 485418, 1523808, 2530970 edit id of 1494401"
"72179001","25481214","24","2014-08-25 19:57:27","Suggested Edit Applied","Proposed by 807969 approved by 174653, 3710243 edit id of 1494739"
"89318793","29941716","10","2015-04-29 14:07:44","Post Closed","103"
"89354034","23918427","34","2015-04-29 22:11:56","Post Notice Removed","84128"
"89360095","29956987","24","2015-04-30 00:44:15","Suggested Edit Applied","Proposed by 3552806 approved by 1373572, -1 edit id of 1837802"
"89414988","29922761","33","2015-04-30 15:11:54","Post Notice Added","84772"
"89579900","2937734","10","2015-05-03 07:58:49","Post Closed","102"
"89620149","29411863","24","2015-05-04 02:24:08","Suggested Edit Applied","Proposed by 26877 approved by -1 edit id of 1843666"
"89639990","30025526","24","2015-05-04 09:30:54","Suggested Edit Applied","Proposed by 1212812 approved by 4436237, 474569, 202913 edit id of 1844164"
"89643312","29922761","34","2015-05-04 10:16:52","Post Notice Removed","84772"
"89648276","24619390","24","2015-05-04 11:26:47","Suggested Edit Applied","Proposed by 2139094 approved by 1849444, 737655, 313088 edit id of 1844406"
"89662090","30031721","24","2015-05-04 14:25:01","Suggested Edit Applied","Proposed by 4370109 approved by 1129332, 147117, 172406 edit id of 1844795"
"89724066","30047945","24","2015-05-05 09:07:06","Suggested Edit Applied","Proposed by 3089494 approved by 857807, 3627607, 460387 edit id of 1846370"
"89731033","29701401","34","2015-05-05 10:29:19","Post Notice Removed","84524"
"89761771","30057553","24","2015-05-05 16:32:58","Suggested Edit Applied","Proposed by 4685783 approved by 623300, 188654, 798640 edit id of 1847299"
"89763181","29833423","34","2015-05-05 16:53:01","Post Notice Removed","84530"
"89779421","30060446","24","2015-05-05 21:01:22","Suggested Edit Applied","Proposed by 1630906 approved by 3821981, 1030449, -1 edit id of 1847683"
"89806487","30021889","33","2015-05-06 07:25:54","Post Notice Added","85120"
"89822038","29894965","33","2015-05-06 10:34:39","Post Notice Added","85129"
"89917483","29411863","34","2015-05-07 11:02:54","Post Notice Removed","84675"
"90022874","30126839","10","2015-05-08 14:58:18","Post Closed","101"
"90022884","30126839","11","2015-05-08 14:58:26","Post Reopened",""
"90042637","30128485","10","2015-05-08 19:54:37","Post Closed","104"
"90098005","30143379","24","2015-05-09 18:28:58","Suggested Edit Applied","Proposed by 3552770 approved by 3093378, 4316870, 4184913 edit id of 1856012"
"90136286","1461036","24","2015-05-10 15:30:09","Suggested Edit Applied","Proposed by 1362287 approved by 595787, 874257, 667810 edit id of 1856998"
"90170267","29894965","34","2015-05-11 07:16:18","Post Notice Removed","85129"
"90226517","30021889","24","2015-05-11 19:28:18","Suggested Edit Applied","Proposed by 4106075 approved by 1455028, 395718, 202229 edit id of 1859490"
"90259476","30184506","24","2015-05-12 07:36:07","Suggested Edit Applied","Proposed by 3936696 approved by -1 edit id of 1860515"
"90268113","30185992","24","2015-05-12 09:27:54","Suggested Edit Applied","Proposed by 3173954 approved by 783818, 227, 3070052 edit id of 1860713"
"90281422","30190199","24","2015-05-12 12:00:53","Suggested Edit Applied","Proposed by 1664443 approved by 492067 edit id of 1861170"
"90294712","30192746","24","2015-05-12 14:21:11","Suggested Edit Applied","Proposed by 3419300 approved by 2419183, 121674, 2063547 edit id of 1861534"
"90297872","16382950","24","2015-05-12 14:52:54","Suggested Edit Applied","Proposed by 4287738 approved by 2964291, 198990, 67249 edit id of 1861603"
"90326907","30201141","10","2015-05-12 21:47:49","Post Closed","101"
"90329264","10965107","24","2015-05-12 22:39:56","Suggested Edit Applied","Proposed by 3187989 approved by 731647, 45816, 1229554 edit id of 1862450"
"90349556","30099352","33","2015-05-13 07:09:48","Post Notice Added","85604"
"90388192","30217752","24","2015-05-13 14:37:23","Suggested Edit Applied","Proposed by 1861354 approved by 1230248, 4893770 edit id of 1864136"
"90420807","30225989","24","2015-05-13 23:08:17","Suggested Edit Applied","Proposed by 537323 approved by 1026, 220485, 1318181 edit id of 1864797"
"90445007","30021889","34","2015-05-14 08:40:20","Post Notice Removed","85120"
"90468531","30238295","24","2015-05-14 13:47:21","Suggested Edit Applied","Proposed by 1938974 approved by 2359643, 2633085 edit id of 1866112"
"104268585","1904231","24","2015-11-17 00:09:57","Suggested Edit Applied","Proposed by 126273 approved by 4175750, 682105, -1 edit id of 2186497"
"90558659","24293002","24","2015-05-15 14:54:18","Suggested Edit Applied","Proposed by 1138836 approved by 4342498, 481927, 229794 edit id of 1868318"
"90572934","30265543","14","2015-05-15 18:20:08","Post Locked",""
"90572935","30265543","33","2015-05-15 18:20:08","Post Notice Added","85800"
"90577009","30265543","34","2015-05-15 19:27:27","Post Notice Removed","85800"
"90577010","30265543","15","2015-05-15 19:27:27","Post Unlocked",""
"90637345","30209509","33","2015-05-16 20:29:40","Post Notice Added","85841"
"90642960","30281852","24","2015-05-16 23:51:14","Suggested Edit Applied","Proposed by 1118660 approved by 3689165 edit id of 1869986"
"90816505","30324054","24","2015-05-19 13:03:28","Suggested Edit Applied","Proposed by 1688439 approved by 259946, 3704092, 1394631 edit id of 1874286"
"90885025","30336297","10","2015-05-20 08:18:11","Post Closed","103"
"90978223","30099352","34","2015-05-21 08:31:12","Post Notice Removed","85604"
"90996999","12399156","33","2015-05-21 12:09:08","Post Notice Added","86169"
"90999958","30373344","24","2015-05-21 12:42:27","Suggested Edit Applied","Proposed by 4558437 approved by 2772643, 1409909, 4230704 edit id of 1878736"
"91043636","30383420","10","2015-05-21 22:44:52","Post Closed","101"
"91108391","30401540","24","2015-05-22 17:18:37","Suggested Edit Applied","Proposed by 4103496 approved by 45816, 2538363, 1959230 edit id of 1881627"
"91148794","30381433","10","2015-05-23 08:32:16","Post Closed","102"
"91186439","30419627","24","2015-05-24 04:03:43","Suggested Edit Applied","Proposed by 2706726 approved by 3653989, -1 edit id of 1883456"
"91221356","30209509","34","2015-05-24 22:01:11","Post Notice Removed","85841"
"91278943","30443570","24","2015-05-25 17:56:27","Suggested Edit Applied","Proposed by 4533771 approved by 879020, 3844689 edit id of 1885839"
"91307655","30450504","24","2015-05-26 06:25:06","Suggested Edit Applied","Proposed by 4401293 approved by 4248931, 1229554, 1590616 edit id of 1886521"
"91312189","8500475","19","2015-05-26 07:28:08","Question Protected",""
"91352846","30461130","24","2015-05-26 15:30:54","Suggested Edit Applied","Proposed by 4103496 approved by -1 edit id of 1887926"
"91435176","30474323","10","2015-05-27 13:45:03","Post Closed","102"
"91443322","30099352","24","2015-05-27 15:12:04","Suggested Edit Applied","Proposed by 874941 approved by 1037640, 197532, 684070 edit id of 1890405"
"91449127","30482857","24","2015-05-27 16:19:41","Suggested Edit Applied","Proposed by 658842 approved by 20986, 263690, 3767927 edit id of 1890530"
"91609865","30369529","33","2015-05-29 12:52:56","Post Notice Added","86685"
"91611171","30529260","24","2015-05-29 13:10:31","Suggested Edit Applied","Proposed by 3711928 approved by 3877338, 1446845, 426894 edit id of 1894606"
"91614066","12399156","34","2015-05-29 13:45:59","Post Notice Removed","86169"
"91631021","30534199","24","2015-05-29 17:24:38","Suggested Edit Applied","Proposed by 2835914 approved by 451480, 2382728, 313353 edit id of 1895126"
"91642338","30538432","24","2015-05-29 20:34:58","Suggested Edit Applied","Proposed by 1312674 approved by -1 edit id of 1895398"
"91693253","30544033","24","2015-05-30 17:41:01","Suggested Edit Applied","Proposed by 1437087 approved by 4955696 edit id of 1896282"
"91713469","30554182","24","2015-05-31 05:58:36","Suggested Edit Applied","Proposed by 4533771 approved by 3940672, 3454879, 1806780 edit id of 1896758"
"91719154","30551646","10","2015-05-31 09:17:30","Post Closed","101"
"91817472","30437112","33","2015-06-01 18:46:58","Post Notice Added","86905"
"91880299","30596977","24","2015-06-02 13:11:56","Suggested Edit Applied","Proposed by 4000926 approved by 2686013, 3690252 edit id of 1900928"
"92057822","30618564","10","2015-06-04 12:23:57","Post Closed","101"
"92062302","30437112","34","2015-06-04 13:20:20","Post Notice Removed","86905"
"92125052","30659587","10","2015-06-05 07:51:18","Post Closed","102"
"92175599","30369529","34","2015-06-05 19:29:57","Post Notice Removed","86685"
"92215947","30579938","33","2015-06-06 11:29:16","Post Notice Added","87239"
"92247022","4697984","10","2015-06-07 04:10:09","Post Closed","102"
"92276667","30695858","24","2015-06-07 19:21:21","Suggested Edit Applied","Proposed by 4000926 approved by 113960, 724200, 2359643 edit id of 1910240"
"92311301","30663646","24","2015-06-08 10:05:33","Suggested Edit Applied","Proposed by 2207789 approved by 3459911 edit id of 1911111"
"92333566","30712017","24","2015-06-08 14:38:14","Suggested Edit Applied","Proposed by 2173016 approved by 4928105 edit id of 1911777"
"92378813","30723676","24","2015-06-09 05:47:45","Suggested Edit Applied","Proposed by 4595675 approved by 2060725, -1 edit id of 1912663"
"92385298","30723676","10","2015-06-09 07:26:43","Post Closed","102"
"92404204","30730001","24","2015-06-09 11:16:04","Suggested Edit Applied","Proposed by 2731834 approved by 3527297, 202553, 1862812 edit id of 1913470"
"92452940","2896888","10","2015-06-09 21:27:35","Post Closed","104"
"92459783","30744873","10","2015-06-10 00:04:05","Post Closed","102"
"92459916","30744873","11","2015-06-10 00:07:48","Post Reopened",""
"92466169","1275196","10","2015-06-10 03:22:21","Post Closed","104"
"92469237","30547930","24","2015-06-10 04:49:20","Suggested Edit Applied","Proposed by 138469 approved by 4897144, 2200277, 308237 edit id of 1915105"
"92490995","30706133","33","2015-06-10 09:59:11","Post Notice Added","87543"
"92504551","30755956","24","2015-06-10 12:42:29","Suggested Edit Applied","Proposed by 1305119 approved by 1054020, 426422, 4370109 edit id of 1916155"
"92509633","30754397","12","2015-06-10 13:35:15","Post Deleted","via Vote"
"92510514","30754397","13","2015-06-10 13:44:05","Post Undeleted",""
"92560088","4212470","10","2015-06-11 03:27:25","Post Closed","104"
"92561686","19688804","19","2015-06-11 04:14:46","Question Protected",""
"92590266","30706133","34","2015-06-11 10:58:25","Post Notice Removed","87543"
"92601597","30780903","24","2015-06-11 13:16:08","Suggested Edit Applied","Proposed by 4000926 approved by 119071, 2686013, 555374 edit id of 1918523"
"92614622","13320685","24","2015-06-11 15:38:14","Suggested Edit Applied","Proposed by 1118488 approved by 2417948, 1689049, 1654265 edit id of 1918805"
"92617012","30785945","36","2015-06-11 16:06:00","Post Migrated Here","from http://security.stackexchange.com/questions/91382/error-code-207-during-import-of-certificate-using-gnutls"
"92685020","30795466","10","2015-06-12 13:00:04","Post Closed","102"
"92779780","30825335","24","2015-06-14 03:16:22","Suggested Edit Applied","Proposed by 428961 approved by 2450507, 2419183, 1957346 edit id of 1922387"
"92796859","30579938","34","2015-06-14 13:19:19","Post Notice Removed","87239"
"92799046","30830267","24","2015-06-14 14:12:35","Suggested Edit Applied","Proposed by 4183195 approved by 1689049, 743982 edit id of 1922852"
"92824078","30751382","33","2015-06-15 03:03:20","Post Notice Added","87858"
"92824736","30746871","33","2015-06-15 03:15:46","Post Notice Added","87859"
"92891024","15618060","10","2015-06-15 20:08:14","Post Closed","105"
"92896759","30850080","24","2015-06-15 21:52:27","Suggested Edit Applied","Proposed by 3336376 approved by 1468919, 2201050, 12148 edit id of 1925118"
"92910379","30859038","24","2015-06-16 04:55:29","Suggested Edit Applied","Proposed by 3024519 approved by 1425417 edit id of 1925444"
"92967310","30873809","24","2015-06-16 17:03:42","Suggested Edit Applied","Proposed by 951784 approved by 190887, 2123079 edit id of 1926927"
"92994159","30859485","24","2015-06-17 01:42:56","Suggested Edit Applied","Proposed by 114823 approved by 1944946, 18882, 1287352 edit id of 1927511"
"93003902","30883274","24","2015-06-17 06:04:34","Suggested Edit Applied","Proposed by 4435719 approved by -1 edit id of 1927764"
"93009884","30883289","24","2015-06-17 07:28:14","Suggested Edit Applied","Proposed by 4553034 approved by 156755, -1 edit id of 1927905"
"93125600","30883289","24","2015-06-18 12:25:17","Suggested Edit Applied","Proposed by 4082760 approved by 1045728, 2603965, 2643172 edit id of 1930699"
"93176724","30751382","34","2015-06-19 02:01:18","Post Notice Removed","87858"
"93246647","926172","24","2015-06-19 20:57:52","Suggested Edit Applied","Proposed by 1159643 approved by 305694, 2840714, 426051 edit id of 1933699"
"93260697","2021571","10","2015-06-20 05:46:55","Post Closed","105"
"93320875","30963270","24","2015-06-21 10:50:44","Suggested Edit Applied","Proposed by 4359863 approved by 3102264, 189974, 206720 edit id of 1935136"
"93347635","22521324","19","2015-06-22 00:00:59","Question Protected",""
"93383195","3695983","10","2015-06-22 12:06:20","Post Closed","102"
"93403303","5665699","24","2015-06-22 16:07:36","Suggested Edit Applied","Proposed by 386856 approved by 4420967, 2359643, 3160747 edit id of 1936993"
"93421363","5612641","10","2015-06-22 20:36:41","Post Closed","104"
"93440621","30746871","34","2015-06-23 05:07:47","Post Notice Removed","87859"
"93526218","30970777","33","2015-06-24 02:49:48","Post Notice Added","88538"
"93568141","31023476","24","2015-06-24 13:14:59","Suggested Edit Applied","Proposed by 4000926 approved by -1 edit id of 1941075"
"93571770","13727218","24","2015-06-24 13:54:07","Suggested Edit Applied","Proposed by 3384856 approved by -1 edit id of 1941206"
"93667053","31053332","10","2015-06-25 14:37:41","Post Closed","101"
"93691763","30970777","34","2015-06-25 20:14:31","Post Notice Removed","88538"
"93725151","31064159","10","2015-06-26 08:41:35","Post Closed","103"
"93726988","31064806","10","2015-06-26 09:06:51","Post Closed","105"
"93729806","31069787","24","2015-06-26 09:42:18","Suggested Edit Applied","Proposed by 3445324 approved by 5052411 edit id of 1944872"
"93748538","5292572","10","2015-06-26 13:45:48","Post Closed","102"
"93763078","31078171","24","2015-06-26 17:04:23","Suggested Edit Applied","Proposed by 2313116 approved by 3233464, -1 edit id of 1945653"
"93764147","31078339","24","2015-06-26 17:22:06","Suggested Edit Applied","Proposed by 4204026 approved by 518144, -1 edit id of 1945682"
"93831508","30821510","33","2015-06-27 21:53:43","Post Notice Added","88811"
"93840825","31094741","24","2015-06-28 04:44:05","Suggested Edit Applied","Proposed by 1095390 approved by 795990, -1 edit id of 1947061"
"93877971","31105591","24","2015-06-28 23:16:05","Suggested Edit Applied","Proposed by 3711660 approved by -1 edit id of 1947916"
"93888667","30722681","33","2015-06-29 05:39:11","Post Notice Added","88880"
