id,postid,posthistorytypeid,creationdate,Name,comment
"34065387","14182855","24","2013-01-06 14:13:05","Suggested Edit Applied","Proposed by 1909426 approved by 1888292, 1628832, 114029 edit id of 529210"
"34081292","14058330","34","2013-01-07 01:30:33","Post Notice Removed","25995"
"34083819","14187326","10","2013-01-07 03:48:46","Post Closed","3"
"34104325","13790029","34","2013-01-07 13:30:33","Post Notice Removed","26006"
"34110981","14199234","24","2013-01-07 15:56:32","Suggested Edit Applied","Proposed by 1420197 approved by 86860, 454533, 696948 edit id of 530583"
"34132439","2760911","10","2013-01-08 02:21:33","Post Closed","1"
"34132467","1562064","10","2013-01-08 02:22:54","Post Closed","1"
"34187035","14224006","10","2013-01-09 02:31:58","Post Closed","7"
"34200003","14231899","24","2013-01-09 09:30:31","Suggested Edit Applied","Proposed by 1553563 approved by 372239, 499214, 505893 edit id of 533138"
"34214534","14182855","24","2013-01-09 14:12:17","Suggested Edit Applied","Proposed by 944948 approved by 286453, 253056, 1612146 edit id of 533656"
"34246202","14247938","10","2013-01-10 02:57:33","Post Closed","4"
"34254858","14253061","24","2013-01-10 08:03:13","Suggested Edit Applied","Proposed by 849615 approved by 444634, 15619, 1348324 edit id of 534731"
"34257701","8762765","24","2013-01-10 09:13:12","Suggested Edit Applied","Proposed by 923290 approved by 375087, 1471203, 573032 edit id of 534837"
"34275454","14260665","24","2013-01-10 15:03:07","Suggested Edit Applied","Proposed by 1878073 approved by 1069068, 2583, 795861 edit id of 535344"
"34283445","14263791","10","2013-01-10 17:32:04","Post Closed","3"
"34303221","12329652","34","2013-01-11 03:13:21","Post Notice Removed","26268"
"34337018","6576634","10","2013-01-11 17:28:46","Post Closed","4"
"34366302","14294080","24","2013-01-12 14:27:26","Suggested Edit Applied","Proposed by 189608 approved by 128940, 783119, 1249581 edit id of 537816"
"34380987","14299212","24","2013-01-13 00:17:11","Suggested Edit Applied","Proposed by 1407020 approved by 1317221, 353852, 1973283 edit id of 538321"
"34384319","14299212","10","2013-01-13 03:50:13","Post Closed","2"
"34405810","14145008","33","2013-01-13 20:42:06","Post Notice Added","26824"
"34420254","14306192","10","2013-01-14 06:46:40","Post Closed","2"
"34517595","14349684","24","2013-01-16 00:54:46","Suggested Edit Applied","Proposed by 803896 approved by 206401, 851273, 775184 edit id of 543297"
"34523816","2969481","24","2013-01-16 05:33:56","Suggested Edit Applied","Proposed by 229631 approved by 119477, 1777090, 1208510 edit id of 543439"
"34540480","4436219","10","2013-01-16 12:13:53","Post Closed","3"
"34563771","14363579","10","2013-01-16 20:00:42","Post Closed","3"
"34581290","14294080","10","2013-01-17 05:59:36","Post Closed","2"
"34588513","14375561","24","2013-01-17 09:19:45","Suggested Edit Applied","Proposed by 1411844 approved by 447156, 220986, 301607 edit id of 545433"
"34590276","14372183","10","2013-01-17 09:55:13","Post Closed","1"
"34617861","14383065","10","2013-01-17 19:11:20","Post Closed","3"
"34641661","14394811","10","2013-01-18 08:35:59","Post Closed","1"
"34671200","14405846","24","2013-01-18 19:13:35","Suggested Edit Applied","Proposed by 382827 approved by 64605, 110026, 875362 edit id of 548021"
"34696206","14411564","10","2013-01-19 13:44:05","Post Closed","4"
"34707984","14145008","34","2013-01-19 21:40:45","Post Notice Removed","26824"
"34767064","14432733","10","2013-01-21 13:45:42","Post Closed","1"
"34844363","3471093","24","2013-01-22 21:13:43","Suggested Edit Applied","Proposed by 180529 approved by 237838, 1275871, 458741 edit id of 553281"
"34881744","14478197","10","2013-01-23 14:14:54","Post Closed","3"
"34888096","14480863","10","2013-01-23 16:12:39","Post Closed","1"
"34889696","14484579","24","2013-01-23 16:40:49","Suggested Edit Applied","Proposed by 636342 approved by 995822, 664177, 492405 edit id of 554666"
"34905168","14453662","10","2013-01-23 22:14:18","Post Closed","1"
"34906066","5626607","10","2013-01-23 22:41:08","Post Closed","1"
"34917137","14492109","10","2013-01-24 05:47:01","Post Closed","1"
"34919666","14494336","10","2013-01-24 07:08:36","Post Closed","4"
"34922891","14494336","24","2013-01-24 08:34:56","Suggested Edit Applied","Proposed by 1931274 approved by -1 edit id of 555570"
"34949555","14506178","24","2013-01-24 17:11:57","Suggested Edit Applied","Proposed by 1904979 approved by 592035, 1141432, 487033 edit id of 556404"
"34955698","14508398","10","2013-01-24 19:32:26","Post Closed","2"
"34960052","14507428","10","2013-01-24 21:11:21","Post Closed","3"
"34983651","14519426","24","2013-01-25 10:06:26","Suggested Edit Applied","Proposed by 1756131 approved by 1700321, 1805901 edit id of 557412"
"34997650","14524575","10","2013-01-25 15:17:29","Post Closed","3"
"35006776","14526231","10","2013-01-25 18:29:04","Post Closed","1"
"35034132","14537101","24","2013-01-26 15:00:04","Suggested Edit Applied","Proposed by 1008957 approved by 2424, 1407656, 444634 edit id of 558988"
"35047623","6249148","10","2013-01-27 00:14:48","Post Closed","1"
"35063393","14540481","10","2013-01-27 03:30:26","Post Closed","3"
"35067974","14524575","11","2013-01-27 08:36:26","Post Reopened",""
"35075667","14548222","24","2013-01-27 14:31:48","Suggested Edit Applied","Proposed by 1448070 approved by 444634, 766850 edit id of 559825"
"35082260","14531396","24","2013-01-27 18:44:02","Suggested Edit Applied","Proposed by 321731 approved by 472495, 1172002, 995822 edit id of 559990"
"35087784","14549488","10","2013-01-27 22:04:00","Post Closed","1"
"35102968","14558044","24","2013-01-28 08:44:02","Suggested Edit Applied","Proposed by 799342 approved by -1 edit id of 560714"
"35121807","14565133","24","2013-01-28 15:23:04","Suggested Edit Applied","Proposed by 745011 approved by 190596, 372239, 460802 edit id of 561244"
"35139925","11377861","10","2013-01-28 21:56:15","Post Closed","1"
"35143076","14572834","24","2013-01-28 23:24:31","Suggested Edit Applied","Proposed by 1937270 approved by 1482749, 1226894, 38206 edit id of 561724"
"35151639","14477942","33","2013-01-29 05:32:08","Post Notice Added","27892"
"35152057","14551589","10","2013-01-29 05:48:16","Post Closed","3"
"35155102","12228955","10","2013-01-29 07:17:48","Post Closed","4"
"35179876","14558635","10","2013-01-29 15:48:25","Post Closed","3"
"35188833","14589278","10","2013-01-29 18:48:01","Post Closed","1"
"35191156","14589278","24","2013-01-29 19:40:23","Suggested Edit Applied","Proposed by 1953464 approved by 925913, 442945, 254635 edit id of 563112"
"35204211","14591344","10","2013-01-30 02:09:16","Post Closed","2"
"35247563","14599252","10","2013-01-30 19:01:07","Post Closed","4"
"35311476","14599066","24","2013-01-31 21:20:16","Suggested Edit Applied","Proposed by 1904979 approved by 815724, 143938, 429846 edit id of 566900"
"35353209","14648497","10","2013-02-01 16:35:41","Post Closed","3"
"35380984","14658441","10","2013-02-02 08:06:15","Post Closed","2"
"35383204","14660632","24","2013-02-02 10:02:51","Suggested Edit Applied","Proposed by 362780 approved by 499163, 286453, 52598 edit id of 568969"
"35385980","14661496","24","2013-02-02 12:05:45","Suggested Edit Applied","Proposed by 1565632 approved by 1921273, 333288, 1907098 edit id of 569052"
"35404309","14661681","10","2013-02-03 00:33:40","Post Closed","1"
"35405302","14636290","33","2013-02-03 01:25:11","Post Notice Added","28240"
"35414894","14672046","24","2013-02-03 11:43:17","Suggested Edit Applied","Proposed by 1931274 approved by 1231073, 187954, 444634 edit id of 569767"
"35434556","14676415","10","2013-02-04 00:41:14","Post Closed","1"
"35490417","14639475","33","2013-02-05 03:33:10","Post Notice Added","28398"
"35498989","14691343","10","2013-02-05 08:17:01","Post Closed","1"
"35554460","14477942","34","2013-02-06 07:13:01","Post Notice Removed","27892"
"35564318","14717142","10","2013-02-06 10:54:52","Post Closed","2"
"35582829","14714968","24","2013-02-06 16:38:19","Suggested Edit Applied","Proposed by 482262 approved by 444118, 24195, 974789 edit id of 574545"
"35598281","14714968","24","2013-02-06 22:20:55","Suggested Edit Applied","Proposed by 482262 approved by 165988, 1525840, 261122 edit id of 574930"
"35601377","14636290","34","2013-02-06 23:47:03","Post Notice Removed","28240"
"35612824","14744939","24","2013-02-07 06:55:57","Suggested Edit Applied","Proposed by 1659190 approved by 750216, 188331, 182811 edit id of 575357"
"35636745","14754318","24","2013-02-07 15:12:12","Suggested Edit Applied","Proposed by 1714600 approved by 995579, 1374437, 64633 edit id of 576078"
"35653135","14759054","10","2013-02-07 20:41:08","Post Closed","1"
"35670504","14767021","24","2013-02-08 06:45:05","Suggested Edit Applied","Proposed by 718302 approved by 1857266, 6234, 1675954 edit id of 576816"
"35688722","14773904","24","2013-02-08 13:50:56","Suggested Edit Applied","Proposed by 966588 approved by 559784, 1810243, 1362108 edit id of 577338"
"35688865","14773904","24","2013-02-08 13:54:05","Suggested Edit Applied","Proposed by 966588 approved by 84873, 373962, 590719 edit id of 577341"
"35689032","14773904","24","2013-02-08 13:57:11","Suggested Edit Applied","Proposed by 966588 approved by 696364, 274535, 296974 edit id of 577344"
"35714201","14783487","24","2013-02-09 00:39:16","Suggested Edit Applied","Proposed by 1887090 approved by 408182, 614112, 57120 edit id of 577947"
"35745586","14775464","10","2013-02-10 00:04:37","Post Closed","4"
"35748042","14792554","10","2013-02-10 02:16:20","Post Closed","4"
"35748685","14791258","10","2013-02-10 02:57:54","Post Closed","2"
"35764815","8735000","24","2013-02-10 16:36:51","Suggested Edit Applied","Proposed by 321731 approved by 1249950, 763305, 35070 edit id of 579109"
"35783239","14639475","34","2013-02-11 05:49:10","Post Notice Removed","28398"
"35793852","14775464","11","2013-02-11 10:46:05","Post Reopened",""
"35835494","6444866","10","2013-02-12 05:26:07","Post Closed","1"
"35856909","14832569","10","2013-02-12 13:42:55","Post Closed","3"
"35872310","14839187","24","2013-02-12 18:51:31","Suggested Edit Applied","Proposed by 1720112 approved by 23033, 171012, 1438733 edit id of 582098"
"35907796","14852608","24","2013-02-13 11:50:53","Suggested Edit Applied","Proposed by 1520993 approved by 663130, 375722, 266304 edit id of 583110"
"35979786","14784147","10","2013-02-14 16:11:53","Post Closed","1"
"35980578","14852608","10","2013-02-14 16:26:08","Post Closed","4"
"36022855","14890757","10","2013-02-15 12:49:09","Post Closed","1"
"36023418","14893764","10","2013-02-15 13:00:48","Post Closed","1"
"36083985","14912054","10","2013-02-17 02:46:13","Post Closed","2"
"36196403","14952532","10","2013-02-19 13:24:20","Post Closed","2"
"36198205","14954215","24","2013-02-19 13:55:33","Suggested Edit Applied","Proposed by 1198066 approved by 58635, 718379, 10259 edit id of 591236"
"36206673","14948019","10","2013-02-19 16:25:16","Post Closed","1"
"36238340","14974262","24","2013-02-20 07:20:06","Suggested Edit Applied","Proposed by 1484779 approved by 674374, 408182, 572644 edit id of 592357"
"36242638","14975750","24","2013-02-20 09:08:08","Suggested Edit Applied","Proposed by 1800840 approved by 516138, 695343, 352101 edit id of 592503"
"36243319","14975750","24","2013-02-20 09:22:32","Suggested Edit Applied","Proposed by 1800840 approved by 102441, 1193333, 1378681 edit id of 592519"
"36268351","14985518","24","2013-02-20 16:59:48","Suggested Edit Applied","Proposed by 1967056 approved by 74496, -1 edit id of 593272"
"36280508","14989892","24","2013-02-20 21:18:20","Suggested Edit Applied","Proposed by 592351 approved by 761202, 1301710, 589558 edit id of 593542"
"36294989","14989892","10","2013-02-21 05:44:47","Post Closed","4"
"36296978","14995937","24","2013-02-21 06:41:50","Suggested Edit Applied","Proposed by 1756131 approved by 1352969, 975292, 196555 edit id of 594041"
"36302325","14997947","24","2013-02-21 08:55:40","Suggested Edit Applied","Proposed by 221381 approved by 974789, 163640, 687514 edit id of 594224"
"36320913","12993133","24","2013-02-21 14:37:40","Suggested Edit Applied","Proposed by 2032248 approved by 944301, 762913, 375722 edit id of 594912"
"36321106","9780780","24","2013-02-21 14:40:42","Suggested Edit Applied","Proposed by 2032248 approved by 375722, 944301, 762913 edit id of 594914"
"36339670","15011814","10","2013-02-21 20:55:27","Post Closed","3"
"36376183","14967274","33","2013-02-22 13:51:05","Post Notice Added","29594"
"36391138","15030807","24","2013-02-22 19:00:22","Suggested Edit Applied","Proposed by 329921 approved by 1595578, 1046057, 15785 edit id of 596882"
"36398487","15011814","11","2013-02-22 22:10:17","Post Reopened",""
"36466579","15055029","24","2013-02-24 18:30:41","Suggested Edit Applied","Proposed by 1441864 approved by 589909, 1172002, 137626 edit id of 598500"
"36486961","713165","10","2013-02-25 07:59:25","Post Closed","4"
"36500429","15011814","10","2013-02-25 12:43:43","Post Closed","2"
"36546615","14967274","24","2013-02-26 07:57:42","Suggested Edit Applied","Proposed by 1855722 approved by 1735406, 552067, 729120 edit id of 600797"
"36562566","15086850","10","2013-02-26 13:05:20","Post Closed","4"
"36585017","97984","10","2013-02-26 20:03:01","Post Closed","3"
"36590674","15098569","10","2013-02-26 22:04:08","Post Closed","7"
"36594161","97984","11","2013-02-26 23:32:50","Post Reopened",""
"36620600","15111196","24","2013-02-27 11:46:30","Suggested Edit Applied","Proposed by 1903074 approved by 361319, 24195, 852866 edit id of 602954"
"36631432","15115311","24","2013-02-27 15:02:34","Suggested Edit Applied","Proposed by 1021665 approved by 763080, 1046057, 698179 edit id of 603318"
"36653285","15121575","10","2013-02-27 22:02:03","Post Closed","4"
"36661129","15126046","24","2013-02-28 02:10:18","Suggested Edit Applied","Proposed by 1942155 approved by 1008938, 10320, 560215 edit id of 603967"
"36669190","15128941","24","2013-02-28 06:50:00","Suggested Edit Applied","Proposed by 1398409 approved by 10259, 107625, 1083859 edit id of 604223"
"36694468","15138425","24","2013-02-28 15:00:57","Suggested Edit Applied","Proposed by 592351 approved by 154306, 74757, 763080 edit id of 605109"
"36750995","15128941","10","2013-03-01 13:53:43","Post Closed","4"
"36801943","14967274","34","2013-03-02 15:26:12","Post Notice Removed","29594"
"36804174","4173867","24","2013-03-02 16:45:51","Suggested Edit Applied","Proposed by 425313 approved by 1348709, 1891219, 12183 edit id of 608340"
"36843690","15189318","10","2013-03-03 20:58:15","Post Closed","2"
"36845245","15191269","24","2013-03-03 21:52:07","Suggested Edit Applied","Proposed by 1671066 approved by 620097, 1047662, 597657 edit id of 609559"
"36855298","15194663","24","2013-03-04 04:53:26","Suggested Edit Applied","Proposed by 1023060 approved by 495455, 395659, 616971 edit id of 609906"
"36856752","15190873","10","2013-03-04 05:45:45","Post Closed","1"
"36874879","15198552","10","2013-03-04 12:43:22","Post Closed","2"
"36882935","15044711","10","2013-03-04 15:08:27","Post Closed","1"
"36899215","9451733","24","2013-03-04 20:36:19","Suggested Edit Applied","Proposed by 1162683 approved by 1621209, 1301710, 54364 edit id of 611222"
"36909771","15213936","10","2013-03-05 01:41:48","Post Closed","1"
"36967164","15235139","24","2013-03-05 22:16:28","Suggested Edit Applied","Proposed by 1379701 approved by 1454806, 256728, 981959 edit id of 613346"
"36971300","15233536","10","2013-03-06 00:20:20","Post Closed","1"
"36991313","15243179","24","2013-03-06 10:00:46","Suggested Edit Applied","Proposed by 1703313 approved by 243164, 655769, 137467 edit id of 614187"
"37048150","15187470","33","2013-03-07 06:57:34","Post Notice Added","30512"
"37090285","8032486","24","2013-03-07 19:36:16","Suggested Edit Applied","Proposed by 1298803 approved by 1331399, 970543, -1 edit id of 617338"
"37106062","15285645","24","2013-03-08 03:02:27","Suggested Edit Applied","Proposed by 1715579 approved by 1137379, 897326, 53614 edit id of 617731"
"37107665","15286515","24","2013-03-08 04:10:56","Suggested Edit Applied","Proposed by 1263272 approved by 537031, 1348709, 1006836 edit id of 617780"
"37122865","15292181","24","2013-03-08 10:51:59","Suggested Edit Applied","Proposed by 1693859 approved by 158683, 558486, 1622894 edit id of 618369"
"37196938","15315432","10","2013-03-09 23:44:50","Post Closed","7"
"37203204","15291409","10","2013-03-10 05:52:13","Post Closed","4"
"37207375","15319768","24","2013-03-10 09:38:53","Suggested Edit Applied","Proposed by 176623 approved by 183172, 372239, 1292464 edit id of 620671"
"37221847","15324666","10","2013-03-10 18:29:07","Post Closed","2"
"37223835","15323961","10","2013-03-10 19:36:54","Post Closed","1"
"37236091","15288997","10","2013-03-11 03:58:08","Post Closed","4"
"37251365","15335646","24","2013-03-11 10:45:30","Suggested Edit Applied","Proposed by 1761793 approved by 592035, 572743, 120917 edit id of 622144"
"37260607","15187055","33","2013-03-11 13:27:57","Post Notice Added","30822"
"37284354","15325558","10","2013-03-11 20:54:45","Post Closed","1"
"37391039","15378943","10","2013-03-13 13:46:26","Post Closed","4"
"37423457","11017695","33","2013-03-14 00:21:10","Post Notice Added","31019"
"37497852","3560026","10","2013-03-15 06:30:03","Post Closed","7"
"37502226","15187470","34","2013-03-15 08:28:47","Post Notice Removed","30512"
"37610173","2360325","10","2013-03-17 18:39:49","Post Closed","7"
"37623683","15469318","24","2013-03-18 03:41:08","Suggested Edit Applied","Proposed by 281848 approved by 567249, 301857, 515034 edit id of 633951"
"37624131","15453169","10","2013-03-18 03:59:40","Post Closed","3"
"37659907","15482049","10","2013-03-18 16:59:34","Post Closed","1"
"37665260","15484429","24","2013-03-18 18:45:49","Suggested Edit Applied","Proposed by 1513471 approved by 631687, 28006, 1714488 edit id of 635261"
"37693831","15469318","10","2013-03-19 08:42:18","Post Closed","3"
"37701391","15496051","10","2013-03-19 10:59:22","Post Closed","3"
"37715620","15187055","34","2013-03-19 14:42:17","Post Notice Removed","30822"
"37721712","15502345","10","2013-03-19 16:14:04","Post Closed","1"
"37744206","5530277","24","2013-03-20 00:01:23","Suggested Edit Applied","Proposed by 636136 approved by 1697109, 924669, 1275871 edit id of 637536"
"37760441","15518623","10","2013-03-20 08:44:29","Post Closed","2"
"37800749","11017695","24","2013-03-20 20:08:33","Suggested Edit Applied","Proposed by 1113510 approved by 2073257, 1454806, 392046 edit id of 639214"
"37820715","10388033","24","2013-03-21 06:46:05","Suggested Edit Applied","Proposed by 1716542 approved by 183172, 447156, 1368582 edit id of 639661"
"37866370","6945280","10","2013-03-21 20:55:52","Post Closed","3"
"37867302","15510094","33","2013-03-21 21:15:59","Post Notice Added","31558"
"37868147","15558509","24","2013-03-21 21:33:41","Suggested Edit Applied","Proposed by 1452289 approved by 37856, 393701, 1348195 edit id of 641072"
"37868455","15549543","10","2013-03-21 21:40:13","Post Closed","3"
"37872888","15560151","24","2013-03-21 23:49:12","Suggested Edit Applied","Proposed by 881229 approved by 179216, 266143, -1 edit id of 641185"
"37875887","11017695","34","2013-03-22 01:42:20","Post Notice Removed","31019"
"37887778","15565817","10","2013-03-22 08:30:02","Post Closed","3"
"37917667","15573879","24","2013-03-22 17:56:28","Suggested Edit Applied","Proposed by 2119863 approved by 64474, 1331430, 1014822 edit id of 642551"
"37920202","11051845","24","2013-03-22 18:52:02","Suggested Edit Applied","Proposed by 1053938 approved by 60724, 411063, 6148 edit id of 642622"
"37930489","15581648","24","2013-03-22 23:56:45","Suggested Edit Applied","Proposed by 1415724 approved by 1587058 edit id of 642873"
"37930964","15579898","10","2013-03-23 00:19:49","Post Closed","1"
"37936824","15569213","10","2013-03-23 06:11:36","Post Closed","4"
"37949552","15582828","10","2013-03-23 12:14:33","Post Closed","7"
"37958243","15537368","33","2013-03-23 17:19:51","Post Notice Added","31666"
"37961391","15537775","33","2013-03-23 19:05:00","Post Notice Added","31672"
"37974942","6080022","24","2013-03-24 06:00:19","Suggested Edit Applied","Proposed by 1563422 approved by 1592648, 2982, 237838 edit id of 643928"
"37979435","15581890","10","2013-03-24 10:17:21","Post Closed","2"
"37994850","15537775","34","2013-03-24 19:09:30","Post Notice Removed","31672"
"37995381","15530477","10","2013-03-24 19:27:12","Post Closed","1"
"37998266","15579620","33","2013-03-24 21:01:32","Post Notice Added","31729"
"38026648","15614267","24","2013-03-25 11:59:42","Suggested Edit Applied","Proposed by 891589 approved by 1100080, 1782379, 137467 edit id of 645268"
"38073535","15614267","10","2013-03-26 07:35:07","Post Closed","1"
"38099556","10078284","19","2013-03-26 15:43:03","Question Protected",""
"38155353","15660889","10","2013-03-27 14:37:01","Post Closed","1"
"38185204","15670253","10","2013-03-28 01:27:56","Post Closed","3"
"38243714","15510094","34","2013-03-28 23:23:48","Post Notice Removed","31558"
"38252087","5590170","24","2013-03-29 05:05:20","Suggested Edit Applied","Proposed by 1542038 approved by 515034, 924669, 696364 edit id of 652573"
"38261171","14326665","24","2013-03-29 09:50:19","Suggested Edit Applied","Proposed by 321731 approved by 695343, 149530, 1697109 edit id of 652902"
"38313616","15705410","10","2013-03-30 11:50:36","Post Closed","3"
"38330323","15537368","34","2013-03-30 22:15:54","Post Notice Removed","31666"
"38334872","15725519","24","2013-03-31 02:14:15","Suggested Edit Applied","Proposed by 1512956 approved by 935779, 731947, -1 edit id of 654697"
"38361666","15735354","36","2013-03-31 22:34:27","Post Migrated Here","from http://serverfault.com/questions/490502/php-openssl-and-gost"
"38404868","15579620","34","2013-04-01 20:03:17","Post Notice Removed","31729"
"38413322","15752299","10","2013-04-02 00:11:57","Post Closed","4"
"38494838","15778128","10","2013-04-03 09:51:33","Post Closed","1"
"38526136","15795523","10","2013-04-03 19:06:52","Post Closed","1"
"38529704","15786855","10","2013-04-03 20:15:15","Post Closed","4"
"38531367","15760799","24","2013-04-03 20:48:25","Suggested Edit Applied","Proposed by 483347 approved by 125981, 31318, 1627055 edit id of 659927"
"38537906","15800185","24","2013-04-03 23:50:44","Suggested Edit Applied","Proposed by 2213647 approved by 1714488, 190597, 2424 edit id of 660089"
"38544715","15802624","24","2013-04-04 04:42:25","Suggested Edit Applied","Proposed by 860857 approved by 366904, 1307905, 1060292 edit id of 660231"
"38551634","15804844","10","2013-04-04 07:40:44","Post Closed","1"
"38557702","15802624","10","2013-04-04 09:34:46","Post Closed","7"
"38619891","15780524","24","2013-04-05 09:34:21","Suggested Edit Applied","Proposed by 1813625 approved by 1401975, 13508, 543539 edit id of 662363"
"38660775","11780976","10","2013-04-06 00:27:27","Post Closed","1"
"38665886","15846931","24","2013-04-06 05:50:35","Suggested Edit Applied","Proposed by 323751 approved by 468763, 1204143, 938024 edit id of 663670"
"38683638","15851246","24","2013-04-06 14:00:41","Suggested Edit Applied","Proposed by 604532 approved by 203657, 1561247, 1287593 edit id of 664026"
"38693037","15851384","10","2013-04-06 19:34:05","Post Closed","4"
"38704901","15831936","10","2013-04-07 05:42:53","Post Closed","1"
"38729083","15863070","10","2013-04-07 21:23:48","Post Closed","7"
"38773859","15853204","33","2013-04-08 16:33:01","Post Notice Added","32804"
"38806198","13621867","10","2013-04-09 07:57:11","Post Closed","1"
"38819288","15901033","24","2013-04-09 11:56:07","Suggested Edit Applied","Proposed by 1415724 approved by 1047662, 65548, 1627348 edit id of 667540"
"38823933","15901033","10","2013-04-09 13:14:57","Post Closed","4"
"38837634","15853204","34","2013-04-09 17:02:09","Post Notice Removed","32804"
"38865231","15917666","24","2013-04-10 06:01:35","Suggested Edit Applied","Proposed by 2235132 approved by 543539, 44715, 1042848 edit id of 668681"
"38972944","15957231","24","2013-04-11 19:46:40","Suggested Edit Applied","Proposed by 1415724 approved by 565968, 14673, 529758 edit id of 671860"
"38988556","15963156","10","2013-04-12 04:56:50","Post Closed","4"
"38998005","15966743","24","2013-04-12 08:43:25","Suggested Edit Applied","Proposed by 2143812 approved by 813999, 543368, 1127669 edit id of 672544"
"39036716","15980808","24","2013-04-12 21:10:03","Suggested Edit Applied","Proposed by 1415724 approved by 93988, 992135, 2096752 edit id of 673698"
"39081387","15975205","10","2013-04-14 02:08:52","Post Closed","1"
"39087667","15962195","33","2013-04-14 08:42:26","Post Notice Added","33156"
"39143507","16017441","10","2013-04-15 14:16:11","Post Closed","1"
"30799454","13002692","10","2012-10-22 06:54:07","Post Closed","4"
"30800284","12998973","10","2012-10-22 07:14:54","Post Closed","3"
"30835351","13018741","24","2012-10-22 20:35:32","Suggested Edit Applied","Proposed by 1691146 approved by 1370425, 1462604, 32914 edit id of 436047"
"30892839","13039565","10","2012-10-23 23:47:21","Post Closed","1"
"30955183","13063847","10","2012-10-25 08:11:48","Post Closed","1"
"30971089","13062543","10","2012-10-25 13:55:55","Post Closed","3"
"30990275","13075559","10","2012-10-25 21:19:27","Post Closed","4"
"30991575","13073970","10","2012-10-25 21:58:50","Post Closed","3"
"31045763","13097214","24","2012-10-27 04:29:51","Suggested Edit Applied","Proposed by 984422 approved by 646382, 118222, 1442874 edit id of 442640"
"49865746","19498644","11","2013-10-22 20:29:41","Post Reopened",""
"31050557","13092186","10","2012-10-27 09:36:43","Post Closed","4"
"31052450","13099343","24","2012-10-27 11:05:40","Suggested Edit Applied","Proposed by 1369752 approved by 453277, 578411, 267892 edit id of 442903"
"31055414","13098321","10","2012-10-27 13:33:55","Post Closed","4"
"31064725","13103707","24","2012-10-27 20:34:52","Suggested Edit Applied","Proposed by 377628 approved by 1068248, 1033808, 1419586 edit id of 443302"
"31076723","12343257","24","2012-10-28 10:11:35","Suggested Edit Applied","Proposed by 1440875 approved by 1495442, 887539, 189205 edit id of 443753"
"39460735","16122671","10","2013-04-21 13:31:26","Post Closed","7"
"39471955","16133884","10","2013-04-21 20:16:11","Post Closed","1"
"39485829","14561666","10","2013-04-22 06:34:46","Post Closed","7"
"39493713","16143548","24","2013-04-22 09:28:50","Suggested Edit Applied","Proposed by 802335 approved by 1521227, 2065121, 441387 edit id of 685679"
"39495107","15962195","34","2013-04-22 09:55:43","Post Notice Removed","33156"
"39529864","16047506","33","2013-04-22 21:36:07","Post Notice Added","33792"
"39587428","1750716","10","2013-04-23 20:08:38","Post Closed","3"
"39597262","14545340","10","2013-04-24 01:13:04","Post Closed","7"
"39600253","8278865","10","2013-04-24 03:19:46","Post Closed","1"
"39605014","16148966","12","2013-04-24 06:09:33","Post Deleted",""
"39605026","16148966","13","2013-04-24 06:09:42","Post Undeleted",""
"39629449","16186301","10","2013-04-24 13:39:27","Post Closed","7"
"39662295","16203087","10","2013-04-25 03:33:16","Post Closed","1"
"39662756","16202006","10","2013-04-25 03:52:56","Post Closed","1"
"39680955","15877257","34","2013-04-25 10:55:56","Post Notice Removed","33400"
"39691596","1216755","10","2013-04-25 14:05:26","Post Closed","1"
"39699704","16042128","34","2013-04-25 16:22:55","Post Notice Removed","33504"
"39716834","3642192","24","2013-04-25 23:29:00","Suggested Edit Applied","Proposed by 349412 approved by 387076, 283863, 846273 edit id of 691793"
"39794791","16134645","24","2013-04-27 13:38:23","Suggested Edit Applied","Proposed by 1542038 approved by 1023911, 679449, 364913 edit id of 693927"
"39831392","16261917","10","2013-04-28 18:00:19","Post Closed","1"
"39873311","16271720","10","2013-04-29 14:28:42","Post Closed","4"
"39943416","16282103","10","2013-04-30 18:41:40","Post Closed","1"
"39952966","16047506","34","2013-04-30 22:56:56","Post Notice Removed","33792"
"39994308","8021322","10","2013-05-01 19:43:11","Post Closed","3"
"39995312","16321930","10","2013-05-01 20:05:04","Post Closed","2"
"40000167","7932354","10","2013-05-01 22:19:56","Post Closed","4"
"40012352","16327865","10","2013-05-02 06:46:07","Post Closed","1"
"40026397","15700945","33","2013-05-02 11:39:40","Post Notice Added","34474"
"40055681","16347874","24","2013-05-02 21:24:21","Suggested Edit Applied","Proposed by 2343893 approved by 886749, 1464763, 450758 edit id of 701017"
"40063879","16347910","10","2013-05-03 03:15:03","Post Closed","3"
"40073057","16352281","10","2013-05-03 08:24:29","Post Closed","2"
"40106286","16366322","24","2013-05-03 19:58:22","Suggested Edit Applied","Proposed by 1634046 approved by 572737 edit id of 702600"
"40145778","16376180","10","2013-05-04 20:50:23","Post Closed","1"
"40268682","16423030","24","2013-05-07 15:39:40","Suggested Edit Applied","Proposed by 1113515 approved by 520044, 57120, 993246 edit id of 706993"
"40295379","16423030","10","2013-05-08 04:42:49","Post Closed","4"
"40307823","14992367","24","2013-05-08 09:51:35","Suggested Edit Applied","Proposed by 1629802 approved by 216021, 548526, 859596 edit id of 707972"
"40374276","16451714","10","2013-05-09 12:38:20","Post Closed","1"
"40375638","16459772","10","2013-05-09 13:04:08","Post Closed","3"
