postid,links,tags,title,question,answers,uniq,raw,words,len,ratio,probability
2126,https://api.github.com/repos/elastic/logstash/issues/2126,issue,ssl key option miss lumberjack output,signific differ logstash forward logstash come ssl configur forward support follow option ssl certif ssl key ssl ca pretti much self explanatori howev want ship log one logstash anoth becom much tricker singl ssl certif option exampl explan doc found far suppli privat key ssl certif logstash sender logstash sender verifi receiv certif without option ca certif found numer toy configur exampl much roll logstash product setup mean alreadi ca issu proper certif logstash instanc sender receiv nice exampl ship log one logstash anoth secur ideal option name compat logstash forward logstash migrat easi possibl,logstash move plugin individu repositori move issu let continu discuss,5,16,ssl|signing|certificate|private key|security,112,0.14285714285714285,0.3183789849281311
10524,https://api.github.com/repos/elastic/logstash/issues/10524,issue,x pack monitor broken certif verif,time see logstash log messag warn logstash output elasticsearch warn detect unsaf option elasticsearch output configur warn enabl encrypt disabl certif verif warn make sure data secur chang ssl certif verif true relat xpack monitor elasticsearch output plugin logstash xpack monitor relat config xpack monitor elasticsearch password somepass ssl ca someca crt url some some usernam logstash system enabl true chang xpack monitor elasticsearch password somepass ssl ca someca crt verif mode full url some some usernam logstash system enabl true fatal logstash runner unexpect error occur error log see ls realli configur elasticsearch output ssl certif verif fals configur anywher even elasticsearch output xpack es monitor seem ls bug least ls x x,still present ls despit document say see get messag logstash get messag logstash,7,15,certificate|unsafe|encrypt|security|ssl|password|username,134,0.11194029850746269,0.3182126581668854
7376,https://api.github.com/repos/fastlane/fastlane/issues/7376,issue,fastlan bot blame everyth codesign,new issu checklist updat fastlan latest version read contribut issu descript watch understand lot thing relat codesign issu actual refer codesign noth seem trigger codesign respons,seem issu relat code sign entri sign seen new code sign troubleshoot help resolv common code sign issu seem includ output make easier us help resolv issu pleas updat issu includ output thank feedback pretti simpl use key word search howev make sure take look hope great day yes check sourc code measur notic submit issu relat caus code sign decid make sure everybodi saw code sign troubleshoot guid solv lot common problem leav bot alway easili ignor bot messag perhap better run search within block trigger bot spank codesign warn everyth peopl quickli learn ignor great idea updat bot spank codesign warn everyth peopl quickli learn ignor okay sinc alreadi awar messag user submit first issu see messag,2,13,signing|scripting,151,0.08609271523178808,0.3179820775985718
1262,https://api.github.com/repos/wpscanteam/wpscan/issues/1262,issue,wpscan disabl tls check updat,wpscan rb disabl tls check updat wordpress secur scanner wpscan team version dev sponsor sucuri updat databas unabl problem ssl ca cert path access right,use older version wpscan pleas latest version try scan abort unabl statu alreadi regist api solv silli error pleas help pleas see comment updat wpscan instal,3,4,tls|security|ssl,57,0.07017543859649122,0.3173835277557373
826,https://api.github.com/repos/zendesk/samson/issues/826,issue,add ssl tls support ldap implement,detail,copi googl group tri setup ldap auth constantli follow error credenti use user correct work elsewher mind come configur found run slapd debug mode watch request found samson come f send ldap result err match text tls confidenti requir standard error ldapsearch exampl zz use self sign cert ca ad local system cert still error tls enforc port upgrad port give tls accept failur error mean bad certif self sign ca user uid usernam ou peopl ldap base anonym bind user bindus task believ one solut encrypt simpl tls thank j rgen abl eventu chang firstli chang ssl certif setup use self sign ca use purchas certif seem help error ldap olc configur olcdatabas hdb cn config chang olcsecur tls olcsecur tls work mean forc ssl connect rais issu add ldap support either abil add ca file turn simpl tls etc thank,10,30,ssl|tls|ldap|credential|confidential|signing|certificate|username|encrypt|security,150,0.2,0.3170962631702423
8144,https://api.github.com/repos/elastic/logstash/issues/8144,pr,support altern jrubi rutim updat jrubi relax jrubi ssl version,add support option key updat jrubi relax jrubi ssl version specifi overrid runtim jrubi version instal note key still use refer compil time provid jar use abl jrubi pre relas snapshot version build spec measur perform,lgtm work fine local guess let wait ci reason happi merg caus jrubi ssl incompat due frozen version logstash core gemspec new version introduc jrubi think relax good let try seem compat matrix end version let hope best ok see jrubi ssl problem last integr test failur look unrel timeout respin make sure restart build integr test still fail one slow log test seem unrel one timeout prepar offlin pack test feel relat investig problem follow comment think purpos well explain issu everi snapshot publish jrubi sha hash chang build fail former option idea provid use snapshot version vendor jrubi use runtim typic use commit rare occas meant perman want build run jrubi snapshot version use local develop compar perform test jrubi snapshot commit sha hash problem sure deal mayb make bit explicit purpos call instead idea favor abl test jrubi snapshot sha hash see solut simpli ignor hash option option meant use releas version believ risk low fetch sha hash everi time fetch packag defeat secur purpos protect malici intent prevent corrupt download wdyt ignor hash use jrubi runtim set idea integr test problem relat updat name ad sha set make explicit lmkwyt lol jrubi releas today updat pr point new jrubi comment requir short term p still believ patch use futur help compar test pre releas etc sinc much chang sinc first lgtm anoth review pleas great one integr build error timeout go ahead merg thank merg master x,7,22,ssl|integrity|sha|hash|security|protect|malicious,288,0.0763888888888889,0.3165070116519928
432,https://api.github.com/repos/tenex/rails-assets/issues/432,pr,fix automat ssl certif renew failur,fix automat ssl certif renew failur ad miss invoc certif updat routin certif cert renew script pr attempt fix assumpt certif renew script got run daili function call elsewher,seem overlook command got run daili insid actual cert renew script modifi pr actual unus pleas close pr irrelev anyth go happen,3,10,ssl|certificate|scripting,58,0.1724137931034483,0.3157457709312439
1102,https://api.github.com/repos/fastlane/fastlane/issues/1102,issue,error use import certif,hello use fastlan order import certif keychain use follow action env creat env file alway end follow error step default platform drive lane ios beta step creat keychain step notifi recommend new notif method instead notifi variabl dump default platform ios platform name ios lane name ios canari exit statu command secur import certif certif p k librari keychain circleci keychain p certificatepassword usr bin codesign usr bin secur instead use command within termin work correctli clue thank,issu specifi password keychain circleci creat new keychain work mayb someth miss circleci document thank,4,10,certificate|security|password|signing,98,0.10204081632653061,0.31473785638809204
185,https://api.github.com/repos/amro/gibbon/issues/185,issue,certif verifi fail product,recent start encount error product server gibbon interact mailchimp sure thing chang recent help greatli appreci thank,chang anyth relat ssl valid gibbon merg one disabl recommend product obvious weird configur issu faraday describ configur around addit discuss folk luck export environ variabl see error sporad thought crazi heavi api callout spontan middl run dozen api call made prior pop ssl connect syscal return errno state sslv read server certif b certif verifi fail point forward rubi process hork need relaunch rubi worker almost ssl stack corrupt process see explain issu mailchimp end provid workaround,3,8,certificate|ssl|validate,100,0.08,0.3140040934085846
1691,https://api.github.com/repos/jruby/jruby/issues/1691,issue,openssl x certificateerror sign,hey folk inconsist behaviour mri jrubi sign certif code mri error jrubi sign mandatori field v tbscertif gener openssl x certificateerror tmp jrubi cert sign error rb cheer,bc allow invalid serial certif openssl fine proceed ad check fail inform error close pleas open anoth issu jrubi openssl thing expect work even invalid serial,4,15,openssl|certificate|signing|validate,59,0.2542372881355932,0.3135048449039459
11110,https://api.github.com/repos/elastic/logstash/issues/11110,issue,logstash fail start password keystor specifi,logstash follow configur input beat port output elasticsearch host keystor etc ssl logstash host p cacert etc ssl logstash ca crt fail start follow error error main pipelin manag javapipelin pipelin abort due error pipelin id main except error converg pipelineact creat agent fail execut action id main action type logstash convergeresult failedact messag execut action pipelineact creat action result fals backtrac nil ad keystor password configur allow logstash start success logstash assum password specifi empti password,hold true truststor without truststor password error ran today troubleshoot logstash certif connect issu propos output plugin default keystor password valu changeit match default keystor password use java logstash dockerhub contain etc,4,12,password|ssl|trust|certificate,116,0.10344827586206896,0.3129616379737854
569,https://api.github.com/repos/rest-client/rest-client/issues/569,issue,broken check weak cipher openssl newer,restclient check weak cipher cipher param remov default openssl built openssl version newer sinc workaround openssl bad default see pr rubi openssl rubi openssl built openssl get one check default cipher openssl built openssl openssl ssl sslcontext new cipher map v v join,start get error today seem workaround instal rubi build openssl fix appreci,3,18,cipher|openssl|ssl,62,0.2903225806451613,0.3128846287727356
710,https://api.github.com/repos/rubygems/rubygems/issues/710,issue,ssl certif error rubygem org invalid certif,look cn certif rubygem org incorrect present wildcard certif rubygem org match domain rubygem org break download suspect web browser well exampl tri download gem rubygem org match request host name check certif,certif rubygem org use subject altern extens support rubygem org rubygem org indic support extens implement wget repositori know fix releas need differ tool instead note ticket rubygem infrastructur file rubygem rubygem org futur tracker rubygem client specif issu full certif rubygem org,3,9,ssl|certificate|validate,84,0.10714285714285714,0.3128034472465515
14942,https://api.github.com/repos/fastlane/fastlane/issues/14942,issue,resign ipa linux system without codesign secur,question checklist updat fastlan latest version read contribut read search exist github question subject question descript,seem includ output make easier us help resolv issu pleas updat issu includ output resign action fastlan seen,3,5,signing|security|scripting,42,0.11904761904761904,0.3123137056827545
1312,https://api.github.com/repos/ruby/ruby/issues/1312,pr,ossl ssl c fix empti sni tls request,ext openssl ossl ssl c ossl ssl setup add sni tls request hostnam string length length sni valu violat spec,show spec requir add test read bit specif exclud ipv ipv address use well issu relat dev use empti hostnam string call http new request localhost fail negoti tls session far idna verif hostnam requir ascii connect sure request get call sure follow address issu http request done local apach instanc rubi apach built version openssl tls negoti apach mod ssl mod ssl alway return failur decod sni field use empti length string appear violat spec tls extens initi connect develop follow success local http request use tls sni come play patch support tls ssl version sslv line remov default sslv fail negoti tls includ empti sni extens field sinc r rubi opensslsslsocket hostnam rais except invalid input exampl caus host http header empti rfc say host empti certain case sure case fix,6,27,ssl|tls|openssl|violate|decode|validate,162,0.16666666666666666,0.3110770583152771
654,https://api.github.com/repos/eventmachine/eventmachine/issues/654,pr,support choos ssl tls version cipher,probabl substanti port updat function eventmachin le usag differ em le apach nginx usag ident em le supersed resolv slew issu updat link,hi tri partner drop support ssl migrat tls connect ad code issu request row result tls handshak ssl idea upd pleas ignor post turn wireshark highlight traffic ssl see success tls handshak issu badli configur firewal thank test branch confirm built gem branch revis featur yet releas version eventmachin use master github request got merg aaron stone notificationsthank test branch confirm built gem branch revis featur yet releas version eventmachin repli email directli view github oh right yes land master debug inform tls connect fail sorri late post firewal drop connect send rst packet see forbidden tls traffic os return,4,13,ssl|tls|cipher|firewall,130,0.1,0.31080684065818787
581,https://api.github.com/repos/lostisland/faraday/issues/581,issue,faraday certif hell,connect nonblock pry main realiti entiti u popul try faraday sslerror ssl connect return errno state sslv read server certif b certif verifi fail,hello sorri troubl faraday actual deal much certif instead use openssl mostli alreadi system rubi version usual rubi inform problem gener pleas read let know anyth becam clearer abl solv issu,3,8,certificate|ssl|openssl,59,0.13559322033898305,0.31054678559303284
3109,https://api.github.com/repos/fastlane/fastlane/issues/3109,issue,cert download exist certif,origin issu import fastlan cert use fastlan new comput onto yet download exist distribut certif hand howev rather fastlan job manag certif via member center toolchain achiev nice build possibl read far guess cert creat new one download sinc abl detect exist distribut certif team guess gener possibl,comment possibl sinc privat store local comput fetch privat key develop portal certif comment close issu feel free open addit question,2,6,certificate|private key,74,0.08108108108108109,0.3105027973651886
68,https://api.github.com/repos/nomad/houston/issues/68,issue,support pkc format keychain certif,creat apn certif usual add keychain keychain support export pkc format make necessari convert certif pem format use openssl annoy step accord rubi alreadi support pkc certif ad rid convers step addit use secur tool support certif keychain,want implement pkc support happi review pr plan add support certif keychain asap thank,3,8,certificate|openssl|security,58,0.13793103448275862,0.3104094862937927
61,https://api.github.com/repos/NARKOZ/gitlab/issues/61,issue,option ignor certif error,gitlab use http self sign certif try connect use gem connect ssl connect return errno state sslv read server certif b certif verifi fail openssl ssl sslerror ignor certif error one ad,current ignor cert error plan implement next version hi encount issu one mention therefor start look code saw use httparti actual httparti provid set cope certif instanc ignor unsign one good approach let user provid httparti option creat client session think fork project try option let know pleas implement featur thank advanc hey implement check pull request accept yet p yeah saw implement thank go version rather accept pull request,4,13,certificate|signing|ssl|openssl,107,0.12149532710280374,0.3101736605167389
146,https://api.github.com/repos/rpush/rpush/issues/146,issue,invalid certif,see log error push notif sent good,manag solv get error linux box osx push notif recreat certif error affect send notif case certif work gem check mayb problem realli problem found set environ instead correct set certif similar problem error messag use redi storag think everyth right use sandbox env work tri clear everyth redi work mayb set rpush store redi guess solut similar issu use product certif product environ help appreci asid creat new certif updat previous creat particularli param new certif content altern mind discard unsent notif delet current app creat new one scratch,3,9,validate|certificate|sandbox,100,0.09,0.30996373295783997
101,https://api.github.com/repos/atipugin/telegram-bot-ruby/issues/101,issue,fix faraday ssl certif window,window error connect nonblock ssl connect return errno state sslv read server certif b certif verifi fail faraday sslerror def conn faraday new url ssl ca file dir pwd cacert file name script folder pem think,mayb think use window connect nonblock ssl connect return errno state error certif verifi fail faraday sslerror read,3,12,ssl|certificate|scripting,60,0.2,0.3091607987880707
465,https://api.github.com/repos/kilimchoi/engineering-blogs/issues/465,issue,awesom bot ssl issu,ssl connect return errno state sslv read server certif b certif verifi fail ssl connect syscal return errno state unknown state awesom bot seem issu ssl caus build fail want disabl travi integr,actual thought websit configur ssl incorrectli ignor ssl issu still pretti use catch duplic redirect issu rubi given server ssl remov travi,3,11,ssl|certificate|integrity,60,0.18333333333333332,0.30878543853759766
642,https://api.github.com/repos/presidentbeef/brakeman/issues/642,issue,invalid sign certif,attempt verifi sign bundler instal via instruct cert repo cn justin dc presidentbeef dc com certif use gem instal mediumsecur cn ryand rubi dc zenspid dc com caus instal fail untrust root cert error certif chang,yeah confus happen depend certif try verifi even sever gem certifc rubi parser sexp processor rubygem want instal certif honestli sure workaround instal brakeman normal depend uninstal instal sure bundler though ah joy nest depend check see track certif thank quick repli public cert thank ryan easi sob sure relev issu even one gem clear instruct instal certif user need track instal certif everi sign depend well basic explain instal via gem bundler realli matter fix oh well ref requir trust certif everi sign depend discuss think unreason peopl want kind sign packag secur tool mind continu support case updat document addit certif,5,21,validate|signing|certificate|security|trust,143,0.14685314685314685,0.3082701563835144
416,https://api.github.com/repos/CocoaPods/CocoaPods/issues/416,issue,option ssh rather,prefer use ssh github right got git ssl verifi env var work around follow problem error ssl certif problem verifi ca cert ok detail error ssl routin ssl server certif certif verifi fail access http request fail,option go spec repo dir chang remot cp care face issu set cocoapod master repo clone spec repo branch grep proxyus ssh mode,3,10,ssh|ssl|certificate,64,0.15625,0.3081907629966736
130,https://api.github.com/repos/arsduo/koala/issues/130,issue,openssl ssl sslerror ssl connect return errno state sslv read server certif b certif verifi fail,hi problem koala yesterday updat koala koala updat javascript sdk fb init appid fb app data appid statu true check login statu cooki true enabl cooki allow server access session xfbml true pars xfbml oauth true facebook app remov deprec api enabl stream post url secur disabl sign request canva enabl timezon less event enabl upgrad request enabl ifram page tab enabl requir manag notif enabl forc login secret oauth call auth login enabl encrypt access token enabl enhanc auth dialog enabl page hour disabl try oauth koala facebook oauth new facebook app id facebook secret oauth user info cooki cooki somethig wrong openssl ssl sslerror ssl connect return errno state sslv read server certif b certif verifi fail thank help,fact minut ago tri koala facebook testus new app id facebook app id secret facebook secret result openssl ssl sslerror ssl connect return errno state sslv read server certif b certif verifi fail connect start call user alexpro rvm gem rubi p call user alexpro rvm gem rubi p post make request user alexpro rvm gem rubi p fetch token string user alexpro rvm gem rubi p app access token info user alexpro rvm gem rubi p initi irb new error probabl due ca path setup correctli result error remot ssl certif cannot verifi new faraday version abl setup ca path ca file request ca path ca file path ca file inform setup path faraday previou issu regard smilar ssl issu help histor thu sep alexandergiraldo replyhi problem koala yesterday updat koala koala updat javascript sdk fb init appid fb app data appid statu true check login statu cooki true enabl cooki allow server access session xfbml true pars xfbml oauth true facebook app remov deprec api enabl stream post url secur disabl sign request canva enabl timezon less event enabl upgrad request enabl ifram page tab enabl requir manag notif enabl forc login secret oauth call auth login enabl encrypt access token enabl enhanc auth dialog enabl page hour disabl try oauth koala facebook oauth new facebook app id facebook secret oauth user info cooki cooki somethig wrong openssl ssl sslerror ssl connect return errno state sslv read server certif b certif verifi fail thank help repli email directli view github chri thank cbaclig answer help lot use koala get error openssl ssl sslerror work window platform pleas help encount problem configur koala wrong graph server set mistakenli mention server address correct one koala configur config config graph server graph facebook com end,10,66,openssl|ssl|certificate|scripting|login|cookie|oauth|security|signing|encrypt,432,0.1527777777777778,0.30807775259017944
219,https://api.github.com/repos/ruby-amqp/bunny/issues/219,pr,chang return valu tls enabl,chang return valu tls ssl param explicitli disabl use ssl current code two param useless normal opt port amq protocol tls port return true met issu tri push messag rabbitmq server ssl setup error met use tls client certif provid rabbitmq configur verifi peer certif connect upgrad fail errno econnreset connect reset peer ssl connect pleas correct wrong thank,need tls fals explicitli use default give thought chang make certain sens backward compat thank cool thank fast respons hey michael curiou know plan bunni new version releas thank tag apr commit master sinc tag releas creat master fine releas today,3,11,tls|ssl|certificate,106,0.10377358490566038,0.3079034388065338
101,https://api.github.com/repos/rpush/rpush/issues/101,issue,sslv alert certif revok yosemit,get sslv alert certif revok os yosemit certif work fine ubuntu server error openssl ssl sslerror ssl connect return errno state sslv read server session ticket sslv alert certif revok usr local var rbenv version lib rubi gem gem rpush lib rpush daemon tcp connect rb connect socket usr local var rbenv version lib rubi gem gem rpush lib rpush daemon tcp connect rb check feedback usr local var rbenv version lib rubi gem gem rpush lib rpush daemon apn feedback receiv rb loop usr local var rbenv version lib rubi gem gem rpush lib rpush daemon apn feedback receiv rb block start os yosemit return verifi return code unabl local issuer certif ubuntu server verifi return code ok probabl issu rpush mayb relat os system openssl see issu anoth mac book yosemit,btw still send push notif os yosemit look feedback receiv crash still happen feedback receiv use tcp code push code suspect configur differ appl end try rubi explicitli blacklist sslv seem work rubi,4,16,ssl|certificate|openssl|blacklist,172,0.09302325581395349,0.307626873254776
2807,https://api.github.com/repos/fastlane/fastlane/issues/2807,issue,detect certif expir correctli,origin issu import fastlan pem even push certif expir less day messag shown alreadi push certif activ day need creat new one pem com myapp id u usernam guess line manag rb seem check presenc certif expir date follow expect behaviour creat new certif certif expir less day without specifi forc flag,comment thank report issu introduc latest updat use push fix tomorrow morn comment fix new releas alreadi push rocket thank,2,7,certificate|username,77,0.09090909090909091,0.3075709640979767
3320,https://api.github.com/repos/kontena/kontena/issues/3320,issue,cli omnibu build fail checksum mismatch error due sourceforg net return http ok javascript redirect dr mode,cli omibu travi job fail checksum error happen differ packag return incorrect netfetch zlib verifi checksum verif zlib fail due checksum mismatch expect c f f ead e e actual cb c f cf b e http move temporarili locat http ok content type text html sorri sourceforg site current disast recoveri mode current requir javascript function pleas check back later curl vl tri connect download sourceforg net port project libpng zlib zlib tar gz http host download sourceforg net user agent curl accept http move temporarili content length connect keep aliv date wed feb gmt locat server amazon age x cach hit cloudfront via c bdbfec b f f b cloudfront net cloudfront x amz cf id yuomqvgtcykncvln vjw j xbf jjoql wqr x mzgn vfsdaw connect host download sourceforg net left intact issu anoth request url found bundl host download sourceforg net x c pipelin tri connect download sourceforg net port found certif etc ssl cert ca certif crt found certif etc ssl cert alpn offer ssl connect use tls ecdh rsa aes gcm sha server certif verif ok server certif statu verif skip common name sourceforg net match server certif expir date ok server certif activ date ok certif public key rsa certif version subject ou domain control valid ou essentialssl wildcard cn sourceforg net start date sat jan gmt expir date sun jan gmt issuer c gb st greater manchest l salford comodo ca limit cn comodo rsa domain valid secur server ca compress null alpn server accept http host download sourceforg net user agent curl accept http ok content type text html content length connect keep aliv date thu mar gmt x amz meta cmd attr uid gname root unam root gid mode mtime atim md cb c f cf b e ctime cach control privat max age last modifi thu mar gmt etag cb c f cf b e server amazon x cach hit cloudfront via cb ab fb c e c cloudfront net cloudfront x amz cf id e wiok enphzckj joikapskq vvntf wpwo w osborsmzng sourceforg var dr loc dr pars hash url dr loc dr sf main dr loc els window locat href sorri sourceforg site current disast recoveri mode current requir javascript function pleas check back later connect host download sourceforg net left intact,sourceforg net current static disast recoveri mode fail site amazon dr mode download mirror implement mirror select redirect logic client side javascript realli work download omnibu softwar packag autom build guess past problem new one yes sf back base updat download broken day feb mar suppos issu open sf goe much trust sf mirror dunno viabl replac omnibu softwar sourc mirror either,14,47,checksum|forge|scripting|certificate|ssl|tls|rsa|aes|sha|public key|validate|security|hash|trust,464,0.10129310344827586,0.30720415711402893
4679,https://api.github.com/repos/jruby/jruby/issues/4679,issue,ssl connect fail due avail cipher ibm jre,hi due avail cipher tlsv ibm jre ssl connect fail reason avail cipher differ cipher suit name report pull request solv issu nice jrubi openssl bundl jrubi updat next jrubi releas pleas help us updat jrubi openssl jrubi thank yuki environ os window profession x current behavior debug option expect behavior replac jrubi lib rubi stdlib jopenssl jar one jrubi openssl dev gem work expect,next jrubi releas sure updat forgoten simpli lot plate long term issu need adress thought pre releas use sorri wait best expect resolv hi kare thank work updat jrubi openssl jrubi look jrubi schedul nice effort thank yuki dummi work around past problem,5,15,ssl|availability|cipher|openssl|forge,117,0.1282051282051282,0.3063942790031433
8796,https://api.github.com/repos/elastic/logstash/issues/8796,issue,issu self sign certif,hello troubl self sign certif use ca time follow even key right format check openssl crt key pair correct idea possibl gener issu pleas provid follow detail fast resolut version oper system debian stretch config step reproduc use pretti recent still error tri,probabl specif beat input cf issu problem follow instruct crt match key pair openssl g mar,3,6,signing|certificate|openssl,64,0.09375,0.30617955327033997
14828,https://api.github.com/repos/fastlane/fastlane/issues/14828,issue,doubt spaceship improv speed comparison fastlan login app store,fastlan spaceship log app store default fastlan prompt avail session valid continu normal login session user cp fastlan spaceship xxxxxx com cooki file mainli login method slow obvious fast login process speed differ sigh spaceship offici websit solv slow speed problem thank,hi welcom code open sourc therefor check login flow similar use hood well exactli happen ui tell cooki session longer possibl sure question slow fast login login method speed base ton factor internet speed latenc proxim appl server etc see long cooki session last expir cumul durat start first connect last disconnect session disconnect depend user cp fastlan spaceship xxxxxx com cooki file session disconnect depend user cp fastlan spaceship xxxxxx com cooki file spaceship try cooki authent fail error messag mention first post activ issu recent due high number incom github notif clean old issu mani alreadi resolv latest updat pleas make sure updat latest version check solv issu let us know work ad comment issu auto close activ month feel free open new still experi problem,5,16,login|availability|validate|cookie|authentication,180,0.08888888888888889,0.3059251010417938
3421,https://api.github.com/repos/sharetribe/sharetribe/issues/3421,issue,ssl error code err ssl protocol error chrome enabl ssl alway ssl,environ ubuntu server mode develop descript build sharetrib server run ubuntu lts everyth work fine tri enabl ssl via config alway ssl true run error err ssl protocol error chrome browser pleas tell solv,hi unfortun abl help specif setup hesit discuss open sourc user someon similar environ abl share experi,2,8,ssl|scripting,64,0.125,0.305917352437973
1745,https://api.github.com/repos/sensu/sensu/issues/1745,issue,sensu client use rabbitmq tls verifi server certif,current behavior amqp client use sensu client verifi server certif make trivial carri man middl attack tls connect defeat purpos use tls authent disabl expect behavior amqp client verifi connect domain name server certif subject altern name common name although cn deprec connect abort domain name match issuer server cert trust os local store user configur ca possibl solut implement method amqp gem,yup dupe sorri,5,9,tls|certificate|attack|authentication|trust,75,0.12,0.305675745010376
3101,https://api.github.com/repos/fastlane/fastlane/issues/3101,issue,forc download certif fastlan,origin issu import fastlan cert hello actual use code problem two product certif save machin person distribut certif wrong one applic distribut certif want download seem loop trough certif find valid one unfortun take alway wrong one solv problem thank,comment found solut use without comment best solut sinc take care heavi lift rocket comment agre owner cert want,2,6,certificate|validate,64,0.09375,0.30564984679222107
809,https://api.github.com/repos/jordansissel/fpm/issues/809,issue,debian packag sign,notic simpl rpm sign support none yet deb packag case use certainli simpler manual packag ar modif simpl patch addit flag interest consolid global sign flag albeit sure feasibl sinc rpm sign boolean flag deb version requir keynam string,chanc implement curiou featur implement alreadi someth debian cool similar chanc take look updat came upon thread thought need sign deb packag order creat privat packag repositori ubuntu debian case ubuntu least sign verifi signatur packag sign verifi repo therefor creat sign repo fall onto repo manag tool use aptli case inde debian packag sign see much wild said support sign deb support open someon work fri feb pm tnishimura wrote came upon thread thought need sign deb packag order creat privat packag repositori ubuntu debian case ubuntu least sign verifi signatur packag sign verifi repo therefor creat sign repo fall onto repo manag tool use aptli case receiv mention repli email directli view github mute thread,2,16,signing|signature,160,0.1,0.30541375279426575
2802,https://api.github.com/repos/fastlane/fastlane/issues/2802,issue,certif exist possibl download,origin issu import fastlan pem hello krausefx possibl pem push certif alreadi exist found local folder store use pem creat download pem p pkey abl autom process done easili want creat new one exist expir thank usual,comment hey sorri possibl sinc privat key local somewher develop portal push certif privat key pem file know everyth dev portal let know,2,5,certificate|private key,65,0.07692307692307693,0.3054022490978241
11014,https://api.github.com/repos/rapid7/metasploit-framework/issues/11014,issue,custom certif work revers,step reproduc first creat certif use imperson ssl modul multi handler run exampl linux window behaviour certif creat meta handler work perfectli test browser work expect switch imperson certif never receiv connect browser connect use curl extrem gener error curl openssl ssl connect ssl error syscal connect x x x x unset handlersslcert work connect use metasploit v dev kali roll expect behavior handler work custom certif certif gener metasploit instal metasploit x kali packag via apt omnibu instal nightli commerci commun instal sourc instal pleas specifi rubi version,confirm issu yesterday updat metasploit fulli apt kali first time sinc updat handler longer work handlersslcert option custom cert use prior updat without problem issu certif imperson modul certif gener openssl add chromium browser give except view traffic wireshark suggest tipe anyon interest found work solut seem updat openssl caus problem fix simpli open etc ssl openssl cnf comment remov line read cipherstr defaultthat done restart metasploit problem goe away,5,24,certificate|ssl|openssl|metasploit|cipher,164,0.14634146341463414,0.3053443133831024
205,https://api.github.com/repos/SteveLTN/https-portal/issues/205,issue,prevent certif renew,prevent renew certif preserv contain got http portal v cont init welcom exit cont init persist env execut cont init persist env exit cont init setup execut rsa key ok notic signal process start rsa key ok sign certif pars account key pars csr found domain get directori directori found regist account alreadi regist creat new order traceback recent call last file bin acm tini line main sys argv file bin acm tini line main sign crt crt arg account key arg csr arg acm dir log logger ca arg ca disabl check arg disabl check directori url arg directori url contact arg contact file bin acm tini line crt order order header send sign request directori neword order payload error creat new order file bin acm tini line send sign request return request url data data encod utf err msg err msg depth depth file bin acm tini line request rais valueerror url data respons code respons format err msg url data code resp data valueerror error creat new order url protect respons code respons u statu u type u urn ietf param acm error ratelimit u detail u error creat new order mani certif alreadi issu exact domain see tho alreadi contain obtain key inspect contain result need keep certif deliber renew thank,hi quit mean http portal check exist certif renew try renew expir one month even tho alreadi contain obtain key anoth contain http portal awar someth go anoth contain specifi certif manner use share volum certif yes need follow name http portal though see recommend exclud domain certif environ variabl provid custom nginx configur accord document normal nginx docker imag instead thx awesom repo,5,18,certificate|rsa|signing|encode|protect,283,0.0636042402826855,0.30522170662879944
84,https://api.github.com/repos/eventmachine/eventmachine/issues/84,pr,addit option ssl certif verif,part project work ad coupl extra option eventmachin evma tls parm deal ssl certif verif easili allow thin server act client remot server ssl ad option privat key file password paramet use unlock password protect privat key file ad option ca certif file paramet use regist addit cas ssl ctx load verifi locat remot server connect certif issu compani ca standard trust hierarchi thought rel simpli verif requir better handl intern within eventmachin rather push logic rubi verifi peer everi time thing rubi verifi peer method still call case server addit verif implement chang accept thought make use addit first time play around eventmachin apolog right approach solv problem eleg solut welcom suppos least pull request good articul tri achiev find right solut feedback suggest greatli appreci mike,hello chanc chang merg master realli use passphras protect keyfil work us product month thank jame second request realli need passphras protect key file rather keep mainlin eventmachin gemfil patch fork thank mike realli great hi ask eventmachin maillist pull request aman repli happi merg pull conflict cannot merg button github mayb due oother chang affect file possibl refactor pull request base current master branch try updat patch hi appli pull request fork updat master branch today compil fail case work call never made script perform tls certif retriev server try script patch eventmachin expect output check remot tls rb github com howev run script pull request appli check remot tls rb github com never call found problem occur case fill cours field mandatori look ext ssl cpp seem featur pull request tls client mode good valid tls client server mode ok understand code pull request call case valid fail ad key password ca file ssl client server side imho new callback still interest put support verifi ssl cert em accord current doc user defin code perform check certif howev discuss author seem pretti much imposs user defin code perform proper ssl handshak love help relev code c abil c pretti limit noth chang eventmachin c level never hi sorri repli sooner especi consid taken time investig comment patch annoyingli use old email address forgot check recent patch noob attempt integr featur want em happi try incorpor construct feedback make right suggest made side perhap split two separ pull conflat two differ chang support pwd protect privat key file support custom cafil ssl ctx load verifi locat verifi certif cafil addit suggest em connect ssl verif fail fixnum error code string error string make avail error happi break howev guy prefer thank help construct feedback much appreci mike work improv ssl support eventmachin merg chang made improv particular check expect cn pass result pass fail rubi method ariti still work document test appreci feedback anyon poke zombi issu complet stalem everybodi gone project rewrot everyth go,13,44,ssl|certificate|tls|private key|password|protect|trust|scripting|validate|authorise|forge|integrity|availability,470,0.09361702127659574,0.30513742566108704
