links,assigned,demilestoned,reopened,referenced,subscribed,mentioned,marked_as_duplicate,cross-referenced,connected,pinned,committed,review_requested,review_dismissed
https://api.github.com/repos/AdguardTeam/AdGuardHome/issues/343,1,0,1,0,3,3,0,0,0,0,0,0,0
https://api.github.com/repos/AdguardTeam/AdGuardHome/issues/345,0,0,0,0,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/AdguardTeam/AdGuardHome/issues/361,1,0,0,0,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/AdguardTeam/AdGuardHome/issues/373,0,0,0,0,4,4,0,0,0,0,0,0,0
https://api.github.com/repos/AdguardTeam/AdGuardHome/issues/384,0,0,0,1,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/AdguardTeam/AdGuardHome/issues/389,0,0,0,0,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/AdguardTeam/AdGuardHome/issues/390,0,0,0,0,2,2,0,0,0,0,0,0,0
https://api.github.com/repos/AdguardTeam/AdGuardHome/issues/400,0,0,0,0,1,1,0,0,0,0,0,0,0
https://api.github.com/repos/AdguardTeam/AdGuardHome/issues/403,0,0,0,0,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/AdguardTeam/AdGuardHome/issues/408,0,0,0,0,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/AdguardTeam/AdGuardHome/issues/418,0,0,0,0,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/AdguardTeam/AdGuardHome/issues/424,1,0,0,0,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/AdguardTeam/AdGuardHome/issues/430,0,0,0,0,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/AdguardTeam/AdGuardHome/issues/433,1,0,0,1,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/AdguardTeam/AdGuardHome/issues/442,1,0,1,0,3,3,0,0,0,0,0,0,0
https://api.github.com/repos/AdguardTeam/AdGuardHome/issues/446,2,2,0,0,3,3,0,0,0,0,0,0,0
https://api.github.com/repos/AdguardTeam/AdGuardHome/issues/448,0,0,0,0,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/AdguardTeam/AdGuardHome/issues/461,0,0,0,0,1,1,0,0,0,0,0,0,0
https://api.github.com/repos/AdguardTeam/AdGuardHome/issues/473,2,0,0,0,1,1,0,0,0,0,0,0,0
https://api.github.com/repos/AdguardTeam/AdGuardHome/issues/474,0,0,0,0,2,2,0,0,0,0,0,0,0
https://api.github.com/repos/AdguardTeam/AdGuardHome/issues/478,0,0,0,0,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/AdguardTeam/AdGuardHome/issues/484,1,0,0,0,1,1,0,0,0,0,0,0,0
https://api.github.com/repos/AdguardTeam/AdGuardHome/issues/491,1,0,0,1,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/AdguardTeam/AdGuardHome/issues/504,0,0,0,0,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/AdguardTeam/AdGuardHome/issues/513,0,0,0,0,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/AdguardTeam/AdGuardHome/issues/516,0,0,0,0,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/AdguardTeam/AdGuardHome/issues/522,0,0,0,0,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/AdguardTeam/AdGuardHome/issues/528,0,0,0,0,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/AlecAivazis/survey/issues/18,0,0,0,2,1,1,0,0,0,0,0,0,0
https://api.github.com/repos/AsynkronIT/protoactor-go/issues/6,2,0,0,0,1,1,0,0,0,0,0,0,0
https://api.github.com/repos/Azure/draft/issues/28,0,0,0,0,1,1,0,0,0,0,0,0,0
https://api.github.com/repos/Azure/draft/issues/36,1,0,0,1,1,1,0,0,0,0,0,0,0
https://api.github.com/repos/Azure/draft/issues/37,1,0,0,1,1,1,0,0,0,0,0,0,0
https://api.github.com/repos/Azure/draft/issues/42,0,0,0,0,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/Azure/draft/issues/63,0,0,0,1,1,1,0,0,0,0,0,0,0
https://api.github.com/repos/BurntSushi/toml/issues/1,0,0,0,3,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/BurntSushi/toml/issues/4,0,0,0,1,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/BurntSushi/toml/issues/6,0,0,0,2,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/BurntSushi/toml/issues/12,0,0,0,0,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/CodisLabs/codis/issues/15,0,0,0,1,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/CodisLabs/codis/issues/34,0,0,1,0,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/CodisLabs/codis/issues/35,0,0,0,0,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/CodisLabs/codis/issues/49,0,0,0,0,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/CodisLabs/codis/issues/61,0,0,0,1,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/DNSCrypt/dnscrypt-proxy/issues/2,0,0,0,0,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/DNSCrypt/dnscrypt-proxy/issues/5,0,0,0,0,3,3,0,0,0,0,0,0,0
